Gene,Phosphoproteomics,Proteomics,Transcriptomics
FNBP4,0.3702294643505887,0.13088387321873915,0.1488020232101716
NUP160,0.0,0.053231583530146905,0.05196024420805943
RP11-793I11.1,0.0,0.0,0.08072968463436463
PTPRJ,0.0,0.0,0.0945814776394438
RP11-61N20.3,0.0,0.0,0.1310130180214602
RPL5P29,0.0,0.0,0.05475893055193757
TNKS1BP1,0.29428170187200686,0.0,0.2592452115776929
RP11-872D17.4,0.0,0.0,0.072833281940429
SSRP1,1.2608338359764508,0.1333326311207166,0.035019956358707256
SLC43A3,0.37477632553233414,0.09742404014416384,0.08146473820285177
RTN4RL2,0.0,0.0,0.16389487658080365
SLC43A1,0.46571011104920135,0.30916014799866626,0.2872583856989121
TIMM10,0.0,0.1765714393725342,0.0699933955419042
UBE2L6,0.0,0.10514489794793451,0.1089315306067848
RP11-624G17.1,0.0,0.0,0.16449360671180868
CLP1,0.0,0.0,0.07011604969894643
ZDHHC5,0.9895080402818702,0.1553438421833676,0.06411900142480569
MED19,2.208281578867473,0.0,0.14505698945248102
TMX2,0.0,0.08736738055093694,0.07919632134724004
C11orf31,0.0,0.0,0.09306698797346634
CTNND1,0.0,0.0,0.14268779277205867
EIF4A2P3,0.0,0.0,0.07521453150867927
RP11-655C2.3,0.0,0.0,0.058002232125933084
LPXN,0.8247475840708803,0.08631866277412771,0.052079189939643875
ZFP91,0.15669936290347644,1.1289875879479128,0.09258286137061798
CMB9-55A18.1,0.0,0.0,0.10455779692739503
CNTF,0.0,0.0,0.17822255671029597
AP001350.4,0.0,0.0,0.11707280765524239
RP11-142C4.6,0.0,0.0,0.1310314469707038
RP11-142C4.4,0.0,0.0,0.0728411322181179
RP11-142C4.5,0.0,0.0,0.13417754406676266
FAM111B,0.0,0.10009597778174509,0.06520658086109112
AP001258.4,0.0,0.0,0.22418005295002535
FAM111A,0.0,0.44614196962270286,0.15573886925209915
DTX4,0.0,0.0,0.18077194742032873
MPEG1,0.0,0.0,0.12315248299338126
OSBP,0.23259865794632137,0.08181286338007711,0.09486447554807366
AP000442.1,0.0,0.0,0.13381197227020447
PATL1,0.27796486619707844,0.06863792039683077,0.04977535647188719
STX3,0.0,0.16763834807675643,0.08197136212057972
MRPL16,0.0,0.08378383300738275,0.055545600398945634
CTD-2514A21.4,0.0,0.0,0.04403405986740018
MS4A7,0.0,0.0,0.04540097438307574
MS4A1,0.5282047425236301,0.04656102634898803,0.1805315219794719
CCDC86,0.34530530047500824,0.09643275420096432,0.08949545639471254
PTGDR2,0.0,0.0,0.057190014610290205
PRPF19,0.0,0.05138929356074066,0.038812922561929496
RP11-881M11.2,0.0,0.0,0.08882491295720725
TMEM109,0.0,0.11260664135841116,0.036767918568407644
TMEM132A,0.0,0.0,0.17281765927412648
SLC15A3,0.0,0.0,0.11671126583014921
VPS37C,0.0,0.0,0.04002690711913478
VWCE,0.0,0.0,0.22125149336939515
DDB1,0.0,0.05992266381242307,0.030121739217612267
TKFC,0.0,0.06702403590227317,0.08843769594001606
CYB561A3,0.0,0.2830129013551659,0.048362380347513494
RP11-286N22.14,0.0,0.0,0.08816959211065506
TMEM138,0.0,0.0,0.10425344005571227
TMEM216,0.0,0.0,0.09233580875322538
CPSF7,0.0,0.0909029114104704,0.046645453261955724
RP11-286N22.8,0.0,0.0,0.17893962309289685
SDHAF2,0.0,0.5777462763142217,0.14516333965059708
RN7SL23P,0.0,0.0,0.040341921193371766
PPP1R32,0.0,0.0,0.1029890640482296
SYT7,0.0,0.0,0.05696189302972434
MYRF,0.0,0.0,0.15337810513851655
TMEM258,0.0,0.0,0.11584522867016377
FEN1,0.0,0.24617201681953998,0.07208696002035056
FADS2,0.0,0.08490332532175109,0.1990656525904352
FADS1,0.0,0.16274739472726985,0.14861628212235525
FADS3,0.0,0.0,0.1266711778757703
FTH1,0.0,0.0,0.05941743606226474
INCENP,0.38953803995767483,0.09815527001270272,0.08152788597861682
RP11-703H8.6,0.0,0.0,0.13801200359585608
CTD-2531D15.1,0.0,0.0,0.10381141883979766
AHNAK,0.0,0.0,0.14114157834375343
RP11-864I4.1,0.0,0.0,0.13809770408095917
TUT1,0.0,0.09803780504391799,0.0967290287839121
MTA2,0.0,0.11336838528014914,0.02707075616732468
EML3,0.36517247726241336,0.13013700070579556,0.09651227504790909
ROM1,0.0,0.0,0.17536911561808147
B3GAT3,0.0,0.2545515862966689,0.09460923721507733
GANAB,0.0,0.09766582097871124,0.08682597427890487
INTS5,0.3425762959937362,0.19492092076000778,0.05351253224824379
C11orf98,0.0,0.16597413267107192,0.10749908228622983
LBHD1,0.0,0.0,0.17275627973656213
METTL12,0.0,0.0,0.17379975203047915
C11orf83,0.0,0.0,0.10141382664756024
UBXN1,0.44401709742272083,0.04918276406172416,0.0491684788704011
LRRN4CL,0.0,0.0,0.06450839565272833
BSCL2,0.0,0.0,0.21090524719712297
HNRNPUL2-BSCL2,0.0,0.0,0.12912364762997305
GNG3,0.0,0.0,0.10059434467153233
HNRNPUL2,1.7547993355454483,0.046446633617269584,0.04456236647836686
TTC9C,0.0,0.0888008335491597,0.0894239796071554
ZBTB3,0.0,0.0,0.13626365741486313
POLR2G,0.0,0.16463974064673442,0.0494579030376116
RP11-727F15.11,0.0,0.0,0.09801859645073975
TAF6L,0.0,0.21450233562273066,0.07668031382786628
TMEM223,0.0,0.0,0.04653804437027807
RP11-727F15.12,0.0,0.0,0.13914480437833454
TMEM179B,0.0,0.118721947513412,0.08294603602959197
NXF1,0.0,0.06018074864277361,0.05349745805412451
STX5,0.0,0.11013002894609264,0.1859661038787529
WDR74,0.5744189383722917,0.15019744857572892,0.07495296458143043
SNHG1,0.0,0.0,0.2102333761213813
SNORD30,0.0,0.0,0.1167680768198263
SLC3A2,0.8909398679341912,0.11482272800182519,0.15562062353422132
RARRES3,0.0,0.0,0.10688270551897143
ATL3,0.0,0.11850455715417682,0.10915983297542568
RTN3,0.0,0.20517492018160952,0.06404350190170631
C11orf95,0.0,0.0,0.049494256438628446
C11orf84,0.0,0.21323267262296558,0.05244662169444525
RP11-466C23.5,0.0,0.0,0.07440185212256747
MARK2,0.40175725322089134,0.09436629657123706,0.056485475658000606
RCOR2,0.0,0.0,0.09386770571620985
NAA40,0.0,0.0,0.11270975030145162
COX8A,0.0,0.0,0.05709947643410466
OTUB1,0.6939967951148588,0.14397794820144327,0.07304110293761316
MACROD1,0.0,0.0,0.10645875871623865
RP11-21A7A.3,0.0,0.0,0.06733301505099457
STIP1,0.0,0.09189807138115952,0.0762097552663294
FERMT3,0.0,0.05254049156730846,0.06559630122045623
TRPT1,0.0,0.0,0.10489129053261576
NUDT22,0.0,0.0,0.07515884400630468
RP11-783K16.14,0.0,0.0,0.23455375356604977
DNAJC4,0.0,0.0,0.11017921002512072
VEGFB,0.0,0.0,0.13888130833493978
FKBP2,0.0,0.1824711591880644,0.14384779704258105
PPP1R14B,0.0,0.16031315640404473,0.07550255691376771
RP11-783K16.5,0.0,0.0,0.1348840991202328
RP11-783K16.13,0.0,0.0,0.1716260471624739
PLCB3,0.0,0.16134685731985024,0.13447369497959144
BAD,0.460054249376291,0.6138068791463679,0.10050934515568384
GPR137,0.0,0.0,0.1486552954689514
ESRRA,0.0,0.0,0.1140468734602414
TRMT112,0.45975085597701465,0.3133721599318383,0.04234308558305268
PRDX5,0.0,0.14142460004539076,0.07698866711763634
AP003774.1,0.0,0.0,0.19723569260597482
CCDC88B,0.3925364060156385,0.11619946974796001,0.14056561076116442
RPS6KA4,0.0,0.13045411012232486,0.05965991909020695
NRXN2,0.0,0.0,0.10447406738519625
RASGRP2,0.0,0.0,0.1359796605564508
PYGM,0.0,0.0,0.13110608826146886
SF1,0.248084698456846,0.07917776060796611,0.06679556226380505
AP001462.6,0.0,0.0,0.09811510231613431
MAP4K2,0.6744291335551053,0.2843788280330725,0.07015176981605692
MEN1,1.5403644678266877,0.05915866749187187,0.09084687384927558
CDC42BPG,0.48268002819407413,0.0,0.18499644136526253
EHD1,0.9518486292721449,0.054978793216246935,0.04410484313965681
ATG2A,0.0,0.0,0.07820570690370583
PPP2R5B,0.0,0.0,0.15295810018901992
C11orf85,0.0,0.0,0.035604612529459394
BATF2,0.0,0.0,0.11706486314073962
ARL2,0.0,0.08319797552394984,0.10604012900998365
SNX15,0.34697252557422176,0.3453352826779872,0.16891465204705952
SAC3D1,3.2934729358543,0.0,0.07186041717616648
NAALADL1,0.0,0.0,0.12978888674878997
CDCA5,0.9787554936016859,0.21524066040878126,0.03169433496184265
ZFPL1,0.0,0.0,0.0706247361676031
VPS51,0.0,1.2589417755319656,0.08735327984115851
TM7SF2,0.0,0.0,0.13094892373897563
ZNHIT2,0.0,0.4756616557229522,0.1770271659868343
RP11-399J13.2,0.0,0.0,0.13026981707638027
FAU,0.0,0.0,0.052035250217026485
SYVN1,0.0,0.11109518119864277,0.110664894890009
MRPL49,0.0,0.1767919767478289,0.036305414753751764
AP003068.18,0.0,0.0,0.13203267963333773
AP003068.23,0.0,0.0,0.17246698678853598
CAPN1,0.0,0.04929580146482528,0.04072751893419785
AP003068.22,0.0,0.0,0.11419231210669553
POLA2,0.0,0.06354728777965128,0.05029753208046061
CDC42EP2,0.0,0.0,0.1657061723576745
DPF2,0.38064265713476075,0.11083487119079267,0.052709386060803394
TIGD3,0.0,0.0,0.1372794077236199
SLC25A45,0.0,0.0,0.14172510372673564
FRMD8,0.5346422928507112,1.3307424837174193,0.09837759374226485
NEAT1,0.0,0.0,0.2656560366237611
CMB9-22P13.1,0.0,0.0,0.10821023658300527
MALAT1,0.0,0.0,0.2264197387919981
SCYL1,0.0,0.13960127996769342,0.07681767347133267
LTBP3,0.0,0.0,0.1282803701759525
RP11-856B14.1,0.0,0.0,0.08998855264698405
SSSCA1,0.0,0.20455348050310745,0.06784591640989124
FAM89B,0.0,0.0,0.08856510862943269
EHBP1L1,0.6759174600407757,0.0,0.09187153505049592
MAP3K11,0.5271919519689796,0.0,0.08849021434587645
PCNX3,4.082873755097605,0.0,0.10057661546104359
SIPA1,0.2812350800768338,0.12833434990880932,0.0887994135792746
RELA,0.0,0.17881655791051074,0.060316613745373227
KAT5,0.5295795007771009,0.0,0.060099990891544997
RNASEH2C,0.5650818360889895,0.14073083440857057,0.06808101602141238
AP5B1,0.0,0.0,0.09063378800442234
CFL1,0.40686815631211365,0.0654886809729434,0.03989454847104853
SNX32,0.0,0.0,0.05479132651216173
MUS81,0.0,0.0,0.190792514951915
EFEMP2,0.0,0.0,0.09429234641901187
FIBP,0.0,0.2654674112392221,0.051343832814722115
CCDC85B,3.218657236357594,0.0,0.2923314126402292
C11orf68,0.0,0.2668212249512552,0.0909167606123941
DRAP1,0.0,0.14101421890901086,0.09421064696785683
SART1,0.5384539262273866,0.050690746751996814,0.04777577232071012
EIF1AD,0.0,0.44741441494610495,0.0704078355181689
BANF1,0.0,0.2969274524906229,0.06815327073378324
SF3B2,0.9376922651572017,0.0734743364990376,0.03169320800757711
PACS1,0.33749334037666284,0.0,0.06865681078108678
RP11-755F10.1,0.0,0.0,0.21612885589257366
KLC2,0.3163916685580923,0.13437913393576753,0.10041983751332771
RAB1B,0.0,0.08103423556411346,0.03601007657261747
CNIH2,0.0,0.0,0.08544904974853489
YIF1A,0.0,0.0,0.09357784580665388
RIN1,0.0,0.0,0.124488905241798
BRMS1,0.0,0.12968002696226574,0.03925479483627699
B4GAT1,0.0,0.0,0.0852267482024465
RP11-867G23.8,0.0,0.0,0.20262392172212876
SLC29A2,0.0,0.0,0.16768624138379476
MRPL11,0.0,0.05941797723757776,0.03900459656849788
PELI3,0.0,0.0,0.07982683394469417
CTD-3074O7.5,0.0,0.0,0.2011540679026896
DPP3,0.0,0.05548128181949263,0.05572508069858558
BBS1,0.0,0.0,0.15579924634367304
ZDHHC24,0.0,0.0,0.134984889928107
CTSF,0.0,0.0,0.07176674311783328
CCS,0.0,0.16336935232119792,0.15704778574595232
RBM14,0.0,0.08303254289224339,0.07219133646492104
RBM14-RBM4,0.0,0.0,0.11363033693405909
RBM4,0.0,0.17183774575233812,0.13301052064124308
RBM4B,0.0,0.0,0.11799686270279877
RP11-658F2.8,0.0,0.0,0.25729999777534585
SPTBN2,0.0,0.21044453120441756,0.09606957578119125
C11orf80,0.0,0.0,0.11789914568090218
RCE1,0.0,0.8207349157558801,0.0700254606733162
PC,0.0,0.0,0.14090912494748847
LRFN4,0.0,0.0,0.15994052500269784
SYT12,0.0,0.0,0.07129730227552586
KDM2A,1.769160544625075,0.130391818054413,0.08041261223664734
ADRBK1,0.0,0.0,0.036330847713271705
ANKRD13D,0.0,0.0,0.15383492413718866
SSH3,0.0,0.0,0.1598931440556378
RAD9A,0.8333423867677854,0.25247359840422934,0.09366448650634576
POLD4,0.0,0.0,0.0776637214271083
PPP1CA,0.0,0.1293712101914786,0.03354304080693948
TBC1D10C,0.0,0.19348039893377758,0.13185122363105892
CARNS1,0.0,0.0,0.1087821168064759
RPS6KB2,0.0,0.0,0.07541785036900435
AP003419.16,0.0,0.0,0.08250987888238868
CORO1B,0.0,0.09940253748268887,0.09986133493236657
CABP4,0.0,0.0,0.10683198790195994
TMEM134,0.0,0.0,0.09223710200888809
AIP,0.0,0.06003939453461712,0.07160250389440734
PITPNM1,0.0,0.31705625589958014,0.12562240759173493
CDK2AP2,0.0,0.0,0.18722156238405063
GSTP1,0.2807692244895002,0.06473674768548308,0.06874888723667927
C11orf72,0.0,0.0,0.07907907572264537
NDUFV1,0.0,0.07229842423005306,0.0670096508655595
DOC2GP,0.0,0.0,0.11561359418766136
NUDT8,0.0,0.0,0.09772352469598812
TBX10,0.0,0.0,0.1975326995553244
ACY3,0.0,0.0,0.08453055555048702
ALDH3B2,0.0,0.0,0.1764106033070871
RPL37P2,0.0,0.0,0.16669196476171816
RP11-655M14.7,0.0,0.0,0.18875632593963557
FAM86C2P,0.0,0.0,0.21460831955093773
RP5-903G2.2,0.0,0.0,0.24777316250542833
UNC93B1,0.0,0.5736884246489139,0.1271157395578695
ALDH3B1,0.0,0.0,0.15086904861524555
RP5-901A4.1,0.0,0.0,0.10810498127315252
NDUFS8,0.0,0.256747160838531,0.05918810904031656
TCIRG1,0.0,0.0,0.19826264057986454
MIR6753,0.0,0.0,0.08444079802723196
RP11-802E16.3,0.0,0.0,0.2977568453879883
CHKA,0.0,0.26019503684235357,0.11385037273437139
KMT5B,0.0,0.0,0.056394624299321315
C11orf24,0.0,0.0,0.05112644677617024
LRP5,0.0,0.0,0.1021177406688294
PPP6R3,0.41177554635203056,0.06390370879223957,0.06700657589670256
MTL5,0.0,0.0,0.09869793998318017
CPT1A,0.0,0.11755477099235125,0.220384568798699
MRPL21,0.0,0.30582578371783475,0.05496568190499844
IGHMBP2,0.0,0.0,0.1043703420348551
TPCN2,0.0,0.0,0.08455491455106325
CCND1,0.0,0.0,0.09751561088998685
ORAOV1,0.0,0.0,0.11416427938250084
FADD,0.0,0.389959242312613,0.07929439223714828
PPFIA1,0.5233148988042929,0.19232110967156282,0.06375947621516509
AP000487.5,0.0,0.0,0.05299663026238285
CTTN,0.45714384421698345,0.12523417515251806,0.10739231740166641
DHCR7,1.9909219857971134,0.08596105002542964,0.08634913154930296
RP11-660L16.2,0.0,0.0,0.21529123054711782
NADSYN1,0.0,1.284247937441557,0.08672329469142297
RP11-684B2.4,0.0,0.0,0.11211246793682887
FAM86C1,0.0,0.0,0.11156083236586758
ZNF705E,0.0,0.0,0.08268350238067979
RP11-849H4.2,0.0,0.0,0.1496365322983683
RNF121,0.0,0.0,0.07491984753311268
IL18BP,0.0,0.0,0.1809048119543233
NUMA1,0.2318966369844803,0.08553700093810489,0.08492568175429623
RP11-849H4.4,0.0,0.0,0.10962501972355489
LRTOMT,0.0,0.0,0.14082939615697085
LAMTOR1,0.5346293047463686,0.37986483479885225,0.0461168523679931
ANAPC15,0.0,0.0,0.061331934696636774
FOLR2,0.0,0.0,0.1324822465596569
INPPL1,0.0,0.32032544934425006,0.14589295995504703
CLPB,0.0,0.38695068418324136,0.07818384574210144
ARAP1,0.42025616544965494,0.0,0.08700484096120822
STARD10,0.0,0.0,0.13184243725562014
ATG16L2,0.0,0.0,0.17563289323118828
FCHSD2,0.0,1.3274219901444777,0.11971532677296284
RELT,0.0,0.0,0.11501281799599655
FAM168A,0.0,0.0,0.10026275448388716
RP11-809N8.4,0.0,0.0,0.14084179855347298
PLEKHB1,0.0,0.0,0.14293632377770657
RAB6A,0.5026344062906356,0.10459618363427824,0.05824463189595944
MRPL48,0.0,0.3206985266105816,0.04621544610560729
CHCHD8,0.0,0.0,0.06845480617295234
PAAF1,0.0,0.0,0.10950294916768766
RP11-167N4.2,0.0,0.0,0.07135148519627343
UCP2,0.0,0.0,0.06905438619883993
UCP3,0.0,0.0,0.11555189917232696
C2CD3,0.0,0.0,0.04654725440504831
PPME1,0.6925249373632814,0.13219895700477066,0.12826094048998382
AP000577.2,0.0,0.0,0.12334808821290008
PGM2L1,0.34719739076917233,0.0,0.10576380995565833
LIPT2,0.0,0.0,0.14529470472083258
AP001372.2,0.0,0.0,0.08117741315937892
POLD3,1.7048619261168063,0.10325979783413862,0.0841903859322618
RP11-864N7.2,0.0,0.0,0.13112848080122574
RNF169,0.0,0.3101311316770454,0.05514712100161729
XRRA1,0.0,0.0,0.10445632171024175
AP000560.3,0.0,0.0,0.15609692833884772
RP11-147I3.1,0.0,0.0,0.1650093698933126
SPCS2,0.0,0.1091034019284248,0.13517574608638097
NEU3,0.0,0.0,0.08390736305234055
SLCO2B1,0.0,0.0,0.04960195813245239
RPS3,0.3464786616178338,0.13254878913137813,0.06319650639072084
SNORD15B,0.0,0.0,0.14267739702658522
GDPD5,0.0,0.0,0.15435065166893577
DGAT2,0.0,0.0,0.103109789141233
UVRAG,0.4001940892868064,0.08815746023646069,0.08304087307935153
THAP12,0.0,0.9015321796179014,0.05294909027397484
RP11-111M22.2,0.0,0.0,0.25732590231484453
RP11-111M22.4,0.0,0.0,0.14771351886330958
RP11-111M22.5,0.0,0.0,0.0710617492444034
RP11-111M22.3,0.0,0.0,0.08956933774599697
EMSY,0.58479841653528,0.0,0.05170490464560871
LRRC32,0.0,0.0,0.8746758400275919
TSKU,0.0,0.0,0.1564807500033923
ACER3,0.0,0.0,0.08636703598127513
PAK1,0.0,0.0,0.2368245047947851
CLNS1A,1.2391285828140979,0.13197085125699465,0.03350782862013091
RSF1,0.2768043974987147,0.1221010812579639,0.032995626759198045
AP000609.5,0.0,0.0,0.061931005870982665
AP000609.2,0.0,0.0,0.1038309536283041
AP000580.1,0.0,0.0,0.08042834423886706
AAMDC,0.0,0.06994231928807618,0.17709224581055066
RP11-91P24.6,0.0,0.0,0.08087284101116828
RP11-91P24.1,0.0,0.0,0.0688377096074838
INTS4,0.0,0.19422066751072767,0.048144650953324535
KCTD14,0.0,0.0,0.046469449696438944
NDUFC2,0.0,0.12874046543174877,0.23128483240167047
ALG8,0.0,0.25209324560823576,0.08051513066698471
RP11-705O3.1,0.0,0.0,0.16444413220000223
KCTD21,0.0,0.0,0.1547445572036708
USP35,0.0,0.0,0.1901137591679661
GAB2,0.0,0.0,0.18163566223179753
RP11-452H21.4,0.0,0.0,0.09887425777789091
NARS2,0.0,0.10528151438190665,0.08649485996089493
RP11-742N3.1,0.0,0.0,0.18274581406081294
RP11-718B12.1,0.0,0.0,0.03567401050426959
PRCP,0.0,0.16279842130873692,0.0665934763742018
DDIAS,0.0,0.0,0.11548219141852738
RAB30,0.0,0.287340875320361,0.258795851103455
RP11-113K21.5,0.0,0.0,0.2025717668886902
RP11-113K21.6,0.0,0.0,0.08516585124656187
RP11-113K21.2,0.0,0.0,0.11123976182359734
PCF11,0.4850072027304112,0.08028241815640233,0.10350300799751619
RP11-727A23.4,0.0,0.0,0.10262490249925632
RP11-727A23.5,0.0,0.0,0.11281739852396361
RP11-727A23.11,0.0,0.0,0.13328056392700782
ANKRD42,0.0,0.0,0.1514200482233225
CCDC90B,0.0,0.11026421757251655,0.059767549199242716
RP11-727A23.10,0.0,0.0,0.05585359506641046
DLG2,0.0,0.38370910013986703,0.12144672732794347
AP000857.1,0.0,0.0,0.1283287554065951
TMEM126B,0.0,0.23973018867845572,0.09646913365932412
TMEM126A,0.0,0.11855956208209749,0.0529392029911873
CREBZF,0.7393649204969319,0.0,0.12708766484074988
SYTL2,0.0,0.0,0.0788558248457921
PICALM,0.0,0.13398492471660556,0.04796207752946054
EED,0.0,0.051826957833493045,0.07075916851210068
RP11-320L11.2,0.0,0.0,0.18047388890724425
C11orf73,0.0,0.0,0.05664542274194992
CCDC81,0.0,0.0,0.11761689250158676
FZD4,0.0,0.0,0.06437791257258746
TMEM135,0.0,0.0,0.12155622379988891
RAB38,0.0,0.0,0.17985891939436124
CTSC,0.0,0.41155622548413645,0.03925490396464073
RP11-657K20.1,0.0,0.0,0.06689340802799396
CHORDC1,0.0,0.130024882645508,0.15511716423765406
RP11-121L10.2,0.0,0.0,0.1066360026048065
RP11-121L10.3,0.0,0.0,0.18005316399462873
RP11-699F16.3,0.0,0.0,0.035825392495987325
SLC36A4,0.0,0.0,0.17365600605375145
SMCO4,0.0,0.0,0.2061393256592202
RP11-288E14.2,0.0,0.0,0.08421061462875884
CEP295,0.4180841924786878,0.0,0.10419576151605661
RP11-178H8.7,0.0,0.0,0.1515524462714101
TAF1D,0.0,0.0,0.05566097061845607
SNORD6,0.0,0.0,0.10368156934970922
C11orf54,0.0,0.12472514535983244,0.11479464382686315
MED17,0.0,0.0,0.09229454207860396
PANX1,0.0,0.0,0.0717089919243351
RP11-680H20.1,0.0,0.0,0.10379234439801448
GPR83,0.0,0.0,0.05492961297498026
MRE11A,0.0,0.0,0.051776963112149285
RP11-685N10.1,0.0,0.0,0.19629721760779004
ANKRD49,0.0,0.0,0.09199585284066793
FUT4,0.0,0.0,0.16210175376599528
CWC15,0.0,0.09116540536695981,0.052045102939629106
KDM4D,0.0,0.0,0.1391281131199536
SRSF8,2.3624496123058942,0.4731579602280569,0.056051031124774865
ENDOD1,0.0,0.09799984563006393,0.10301168140547794
RP11-712B9.2,0.0,0.0,0.1626685255755656
SESN3,0.0,0.0,0.13546234962999293
FAM76B,0.4706237809192546,0.09350370362929712,0.09448700142371627
CEP57,0.4369904362971897,0.09699151604884323,0.07191997738498555
MTMR2,0.45007034485869885,0.0,0.06286328523062722
MAML2,0.0,0.0,0.2268843013620577
CCDC82,1.078936292807893,0.2574655565290793,0.07421707401101088
JRKL,0.0,0.0,0.09855815672541658
CTD-2342I9.1,0.0,0.0,0.06244489940259196
CNTN5,0.0,0.0,0.0363020481709741
CEP126,0.0,0.0,0.09101215261167098
YAP1,0.0,0.0,0.07646433000496347
RP11-864G5.1,0.0,0.0,0.054023901513848775
BIRC3,4.167547201947617,0.0,0.1400499227895127
BIRC2,0.7626691761642741,0.23662568472005857,0.05236660504942281
TMEM123,0.0,0.46293761799419497,0.1253458020085893
RP11-315O6.1,0.0,0.0,0.1116253962720176
RP11-690D19.3,0.0,0.0,0.14962752098346185
DCUN1D5,0.18509090729503633,0.360387159509182,0.06142202585188174
RP11-563P16.1,0.0,0.0,0.04709788800438253
PDGFD,0.0,0.0,0.09017908282633036
CASP4,0.0,0.0,0.1176580668605127
CASP1,0.0,0.0,0.13929868869068338
CARD16,0.0,0.0,0.11746284226607487
MSANTD4,0.0,0.0,0.07030283711412487
KBTBD3,0.0,0.0,0.20108473937612564
AASDHPPT,0.0,0.10382769836941229,0.09615135678878767
RP11-819C21.1,0.0,0.0,0.1681016211593596
CWF19L2,3.9550739859012336,1.4445621235719448,0.056656473626170885
ALKBH8,0.0,0.0,0.04768737522749422
SLC35F2,0.0,0.22798325152366203,0.07218593451243256
RP11-832N8.1,0.0,0.0,0.16457344878972185
RAB39A,0.0,0.0,0.11069434716315477
CUL5,0.0,0.1002167296092529,0.07443250175576896
ACAT1,0.0,0.09488616742567646,0.027364462066153086
NPAT,3.3412532449539047,0.25592064980748325,0.06869909517215246
ATM,0.25221978582240306,0.13144214244849808,0.11366100582257677
C11orf65,0.0,0.0,0.182483665111648
DDX10,1.0914008005902607,0.0837568250107397,0.08914722469974634
RDX,0.0,0.0,0.18413827437449637
RP11-344L21.1,0.0,0.0,0.06420257613154128
FDX1,0.0,0.4015904619050715,0.09231401218788284
AC009294.1,0.0,0.0,0.03606899433418254
RP11-89C3.4,0.0,0.0,0.14898900589545025
COLCA1,0.0,0.0,0.1678302185836661
POU2AF1,0.0,0.2206482795709786,0.044756578084124525
RP11-794P6.1,0.0,0.0,0.11138951224255861
SIK2,1.5831907005237058,0.0,0.06896078511686518
PPP2R1B,0.0,0.1283726318015758,0.11316532674167454
RP11-108O10.2,0.0,0.0,0.061091566768245155
ALG9,0.0,0.0,0.162594298909531
FDXACB1,0.0,0.0,0.09881387782606199
C11orf1,0.0,0.0,0.08371674838516742
RPL37AP8,0.0,0.0,0.03471185699096302
DIXDC1,0.0,0.0,0.23662492603422006
DLAT,0.0,0.12469523620455311,0.1125564452740489
PIH1D2,0.0,0.0,0.18431887543579734
C11orf57,0.0,0.0,0.11870908462061565
TIMM8B,0.0,0.0,0.059823500960332156
SDHD,0.0,0.0,0.27532988604418573
TEX12,0.0,0.0,0.0753497037841106
BCO2,0.0,0.0,0.09977032008063597
PTS,0.0,0.0,0.07779063735002517
RP11-356J5.11,0.0,0.0,0.07098461501592618
RP11-356J5.12,0.0,0.0,0.08952198764544966
RP11-839D17.3,0.0,0.0,0.043830397562706014
TTC12,0.0,0.0,0.12616718893488466
TMPRSS5,0.0,0.0,0.12051969453275119
ZW10,0.0,0.05877558739399025,0.05081933577750413
RP11-667M19.6,0.0,0.0,0.08812218099964378
USP28,0.0,0.2832552144672958,0.08297139109361823
RP11-667M19.9,0.0,0.0,0.0678246571857645
HTR3A,0.0,0.0,0.17504978975042618
C11orf71,0.0,0.0,0.1416693024965079
RBM7,0.49008262382147844,0.13115879450168896,0.2121550130132688
REXO2,0.0,0.06866498892864634,0.09295901543248801
CADM1,0.0,0.10514969193698769,0.1256331263811917
BUD13,0.681520199208671,0.18902399095256656,0.05700423507480342
AP006216.10,0.0,0.0,0.0693787780503253
ZPR1,0.0,0.12208462744824783,0.0714546904000973
SIK3,0.4664222772702521,0.0,0.07100713403645309
AP000936.1,0.0,0.0,0.07970555501694819
PAFAH1B2,0.0,0.10843729865842222,0.12418098303306706
SIDT2,0.0,0.4989047006407105,0.08768961403985268
TAGLN,0.0,0.0,0.16303860733558567
PCSK7,0.0,0.0,0.09746209053366797
AP000892.6,0.0,0.0,0.03580516854278823
RNF214,0.30145905242483717,0.10209574740957715,0.11494325434329887
BACE1-AS,0.0,0.0,0.13375294599652465
CEP164,0.3100570790901084,0.0,0.09444065624831721
TMPRSS13,0.0,0.0,0.2907041865248779
IL10RA,0.0,0.0,0.15892821848588792
RP11-652L8.2,0.0,0.0,0.20546488218620299
AMICA1,0.0,0.0,0.11366099380828462
MPZL3,0.0,0.0,0.10302305472900124
CD3E,0.0,0.0,0.056470391359143564
UBE4A,0.0,0.15319557918407362,0.06043425684624582
RP11-770J1.5,0.0,0.0,0.05944889746800454
ATP5L,0.0,0.4307594348761252,0.0443946798522271
RP11-770J1.4,0.0,0.0,0.06572237299228215
KMT2A,0.0,0.17720185517507325,0.12760666928406114
RP11-770J1.3,0.0,0.0,0.07157267860797736
TMEM25,0.0,0.0,0.1798952934410327
IFT46,0.0,0.0,0.05437126000986338
RPL5P30,0.0,0.0,0.13878933078675362
ARCN1,0.0,0.2844161693551284,0.04528586075879381
DDX6,0.0,0.14404529210418834,0.057449352236367116
RP11-158I9.8,0.0,0.0,0.09889690344910448
CXCR5,0.0,0.8778500211680363,0.21567981789550913
BCL9L,0.0,0.0,0.16195124413065196
