"","Contrast","Pathway","FDR","Method","negativelog10FDR"
"1941","X19O2NoCyA - X1O2PlusCyA","Pentose phosphate pathway",0.0609843595444905,"Transcriptomics",1.21478153276761
"1961","X19O2NoCyA - X1O2PlusCyA","Sphingolipid metabolism",0.139836731234719,"Transcriptomics",0.854378736478238
"2011","X19O2NoCyA - X1O2PlusCyA","Cysteine and methionine metabolism",0.121812792030385,"Transcriptomics",0.914307102372307
"1100","X1O2PlusCyA - X1O2NoCyA","Hepatocellular carcinoma",0.0109065683283804,"Phosphoproteomics",1.96231187548758
"3","X1O2PlusCyA - X1O2NoCyA","Melanoma",0.130935155265926,"Phosphoproteomics",0.882943732454805
"6","X1O2PlusCyA - X1O2NoCyA","Phagosome",0.179760292419012,"Phosphoproteomics",0.745306234114405
"8","X1O2PlusCyA - X1O2NoCyA","cGMP-PKG signaling pathway",0.243498287270822,"Phosphoproteomics",0.613504089198615
"910","X1O2PlusCyA - X1O2NoCyA","HIF-1 signaling pathway",0.00263448510529147,"Phosphoproteomics",2.57930425247476
"1011","X1O2PlusCyA - X1O2NoCyA","Parkinson disease",0.000245411059689066,"Phosphoproteomics",3.61010586926304
"1310","X1O2PlusCyA - X1O2NoCyA","Oocyte meiosis",3.09416056072785e-05,"Phosphoproteomics",4.50945715384645
"14","X1O2PlusCyA - X1O2NoCyA","Wnt signaling pathway",0.0070632662904807,"Phosphoproteomics",2.15099442020978
"1510","X1O2PlusCyA - X1O2NoCyA","mRNA surveillance pathway",0.0109065683283804,"Phosphoproteomics",1.96231187548758
"1710","X1O2PlusCyA - X1O2NoCyA","Tuberculosis",0.0109065683283804,"Phosphoproteomics",1.96231187548758
"25","X1O2PlusCyA - X1O2NoCyA","cAMP signaling pathway",0.00339488654141291,"Phosphoproteomics",2.46917473545172
"26","X1O2PlusCyA - X1O2NoCyA","FoxO signaling pathway",0.0399688414226742,"Phosphoproteomics",1.39827844045723
"2810","X1O2PlusCyA - X1O2NoCyA","Glucagon signaling pathway",0.0112888869864708,"Phosphoproteomics",1.9473488746793
"3010","X1O2PlusCyA - X1O2NoCyA","Endometrial cancer",0.175740878814839,"Phosphoproteomics",0.755127206183984
"3110","X1O2PlusCyA - X1O2NoCyA","Adherens junction",0.314495740687616,"Phosphoproteomics",0.502385231962404
"3411","X1O2PlusCyA - X1O2NoCyA","Chemical carcinogenesis - receptor activation",0.0832047327894377,"Phosphoproteomics",1.07985196979247
"3510","X1O2PlusCyA - X1O2NoCyA","Fluid shear stress and atherosclerosis",0.0448252804607319,"Phosphoproteomics",1.34847698448374
"43","X1O2PlusCyA - X1O2NoCyA","Salmonella infection",0.144914736100946,"Phosphoproteomics",0.838887449712245
"4510","X1O2PlusCyA - X1O2NoCyA","Amyotrophic lateral sclerosis",0.00725036405039742,"Phosphoproteomics",2.13964018637944
"5210","X1O2PlusCyA - X1O2NoCyA","Hepatitis B",0.0493385285683753,"Phosphoproteomics",1.30681380669395
"53","X1O2PlusCyA - X1O2NoCyA","Gap junction",0.155038087171087,"Phosphoproteomics",0.809561598498717
"55","X1O2PlusCyA - X1O2NoCyA","Renal cell carcinoma",0.00578433135442053,"Phosphoproteomics",2.23774683651669
"57","X1O2PlusCyA - X1O2NoCyA","Influenza A",0.124370690294927,"Phosphoproteomics",0.905281955199468
"5810","X1O2PlusCyA - X1O2NoCyA","Kaposi sarcoma-associated herpesvirus infection",0.0354083791908464,"Phosphoproteomics",1.45089395250148
"6010","X1O2PlusCyA - X1O2NoCyA","Growth hormone synthesis, secretion and action",0.0492896230070228,"Phosphoproteomics",1.30724450354533
"6211","X1O2PlusCyA - X1O2NoCyA","Pathways in cancer",0.0070632662904807,"Phosphoproteomics",2.15099442020978
"69","X1O2PlusCyA - X1O2NoCyA","Herpes simplex virus 1 infection",0.0493385285683753,"Phosphoproteomics",1.30681380669395
"72","X1O2PlusCyA - X1O2NoCyA","Alzheimer disease",0.0070632662904807,"Phosphoproteomics",2.15099442020978
"73","X1O2PlusCyA - X1O2NoCyA","Amphetamine addiction",0.114925983071131,"Phosphoproteomics",0.939581772628411
"753","X1O2PlusCyA - X1O2NoCyA","Gastric acid secretion",0.0223982517968083,"Phosphoproteomics",1.64978587740816
"772","X1O2PlusCyA - X1O2NoCyA","Human T-cell leukemia virus 1 infection",0.0640154486351452,"Phosphoproteomics",1.19371520652596
"842","X1O2PlusCyA - X1O2NoCyA","Glioma",0.0432011267288293,"Phosphoproteomics",1.36450492620055
"85","X1O2PlusCyA - X1O2NoCyA","Calcium signaling pathway",0.0727264339299564,"Phosphoproteomics",1.13830770711455
"881","X1O2PlusCyA - X1O2NoCyA","Necroptosis",2.16277644567913e-06,"Phosphoproteomics",5.664988368876
"891","X1O2PlusCyA - X1O2NoCyA","Thyroid hormone signaling pathway",0.0289888588619921,"Phosphoproteomics",1.53776888018464
"921","X1O2PlusCyA - X1O2NoCyA","Adrenergic signaling in cardiomyocytes",0.0256847171978472,"Phosphoproteomics",1.59032521172242
"932","X1O2PlusCyA - X1O2NoCyA","Insulin signaling pathway",0.220620934376139,"Phosphoproteomics",0.656353280414967
"951","X1O2PlusCyA - X1O2NoCyA","Chemical carcinogenesis - reactive oxygen species",0.0131696004163295,"Phosphoproteomics",1.88042740192628
"96","X1O2PlusCyA - X1O2NoCyA","Progesterone-mediated oocyte maturation",0.000414963948909687,"Phosphoproteomics",3.38198963213051
"1072","X1O2PlusCyA - X1O2NoCyA","JAK-STAT signaling pathway",0.0432011267288293,"Phosphoproteomics",1.36450492620055
"108","X1O2PlusCyA - X1O2NoCyA","Proteoglycans in cancer",0.0472412665738577,"Phosphoproteomics",1.32567846714101
"109","X1O2PlusCyA - X1O2NoCyA","Autophagy - animal",0.175740878814839,"Phosphoproteomics",0.755127206183984
"111","X1O2PlusCyA - X1O2NoCyA","Endocytosis",0.0848914829594953,"Phosphoproteomics",1.07113587971176
"1131","X1O2PlusCyA - X1O2NoCyA","Diabetic cardiomyopathy",0.0472412665738577,"Phosphoproteomics",1.32567846714101
"1161","X1O2PlusCyA - X1O2NoCyA","Pathways of neurodegeneration - multiple diseases",0.000245411059689066,"Phosphoproteomics",3.61010586926304
"117","X1O2PlusCyA - X1O2NoCyA","Human papillomavirus infection",0.280046653094931,"Phosphoproteomics",0.552769613322285
"1201","X1O2PlusCyA - X1O2NoCyA","Huntington disease",0.00310633233781926,"Phosphoproteomics",2.50775208216834
"1211","X1O2PlusCyA - X1O2NoCyA","Protein processing in endoplasmic reticulum",0.0640154486351452,"Phosphoproteomics",1.19371520652596
"123","X1O2PlusCyA - X1O2NoCyA","Long-term potentiation",3.09416056072785e-05,"Phosphoproteomics",4.50945715384645
"124","X1O2PlusCyA - X1O2NoCyA","Prion disease",0.0107992800234606,"Phosphoproteomics",1.96660519750018
"1281","X1O2PlusCyA - X1O2NoCyA","TGF-beta signaling pathway",0.174803321988112,"Phosphoproteomics",0.757450318226803
"1291","X1O2PlusCyA - X1O2NoCyA","Regulation of actin cytoskeleton",0.0280253803752156,"Phosphoproteomics",1.55244848421966
"133","X1O2PlusCyA - X1O2NoCyA","Spinocerebellar ataxia",0.00244809014389271,"Phosphoproteomics",2.61117259458432
"134","X1O2PlusCyA - X1O2NoCyA","Aldosterone synthesis and secretion",0.176924396112901,"Phosphoproteomics",0.752212278075579
"137","X1O2PlusCyA - X1O2NoCyA","Prostate cancer",0.000171610589244918,"Phosphoproteomics",3.7654559174853
"1402","X1O2PlusCyA - X1O2NoCyA","PI3K-Akt signaling pathway",0.0432011267288293,"Phosphoproteomics",1.36450492620055
"1412","X1O2PlusCyA - X1O2NoCyA","Lipid and atherosclerosis",0.00517935066541293,"Phosphoproteomics",2.28572468429041
"148","X1O2PlusCyA - X1O2NoCyA","ErbB signaling pathway",0.155038087171087,"Phosphoproteomics",0.809561598498717
"1491","X1O2PlusCyA - X1O2NoCyA","Dopaminergic synapse",0.0215858045995165,"Phosphoproteomics",1.66583175860755
"151","X1O2PlusCyA - X1O2NoCyA","Axon guidance",0.00339834301024447,"Phosphoproteomics",2.46873278793367
"1521","X1O2PlusCyA - X1O2NoCyA","Neurotrophin signaling pathway",0.00352119947405949,"Phosphoproteomics",2.45330937168372
"1531","X1O2PlusCyA - X1O2NoCyA","Sphingolipid signaling pathway",0.203570289668046,"Phosphoproteomics",0.691285605386124
"1551","X1O2PlusCyA - X1O2NoCyA","Vascular smooth muscle contraction",0.00888524390307788,"Phosphoproteomics",2.0513306461584
"156","X1O2PlusCyA - X1O2NoCyA","Thyroid hormone synthesis",0.171921002024366,"Phosphoproteomics",0.764671066267284
"1601","X1O2PlusCyA - X1O2NoCyA","Th17 cell differentiation",0.0425989249680553,"Phosphoproteomics",1.37060136067035
"174","X1O2PlusCyA - X1O2NoCyA","Oxytocin signaling pathway",0.00594973974170453,"Phosphoproteomics",2.22550203111408
"1942","X1O2NoCyA - X19O2NoCyA","Autophagy - other",0.0277719207034015,"Phosphoproteomics",1.55639408344589
"2531","X1O2NoCyA - X19O2NoCyA","Cellular senescence",0.132927403228567,"Phosphoproteomics",0.876385479221641
"2731","X1O2NoCyA - X19O2NoCyA","NOD-like receptor signaling pathway",0.175740878814839,"Phosphoproteomics",0.755127206183984
"368","X19O2NoCyA - X1O2PlusCyA","Autophagy - other",0.0223982517968083,"Phosphoproteomics",1.64978587740816
"4271","X19O2NoCyA - X1O2PlusCyA","Cellular senescence",0.313459239238068,"Phosphoproteomics",0.503818924769114
"2811","X1O2PlusCyA - X1O2NoCyA","Aldosterone synthesis and secretion",0.0374062406841313,"Combined",1.42705593607272
"3111","X1O2PlusCyA - X1O2NoCyA","Alzheimer disease",3.74413425877523e-08,"Combined",7.42664858653655
"3412","X1O2PlusCyA - X1O2NoCyA","Amino sugar and nucleotide sugar metabolism",3.11681375787675e-07,"Combined",6.50628914778506
"4310","X1O2PlusCyA - X1O2NoCyA","Amphetamine addiction",0.0254062427011292,"Combined",1.59505955749277
"6510","X1O2NoCyA - X19O2NoCyA","Arginine biosynthesis",0.00111551284655815,"Combined",2.95252542389454
"703","X1O2PlusCyA - X1O2NoCyA","Autophagy - animal",4.81543244226778e-05,"Combined",4.31736470566146
"754","X19O2NoCyA - X1O2PlusCyA","Autophagy - other",0.00789776403734206,"Combined",2.10249584588577
"761","X1O2PlusCyA - X1O2NoCyA","Axon guidance",3.58760897459998e-06,"Combined",5.44519489824439
"961","X19O2NoCyA - X1O2PlusCyA","Butanoate metabolism",0.00456527592322015,"Combined",2.34053296877359
"103","X1O2PlusCyA - X1O2NoCyA","cAMP signaling pathway",1.59295749381842e-05,"Combined",4.79779581267746
"110","X1O2NoCyA - X19O2NoCyA","Cellular senescence",5.67807433690226e-06,"Combined",5.24579892602377
"1111","X19O2NoCyA - X1O2PlusCyA","Cellular senescence",0.00711251248689872,"Combined",2.14797695813832
"1212","X1O2PlusCyA - X1O2NoCyA","Chemical carcinogenesis - reactive oxygen species",6.26640283552404e-05,"Combined",4.20298168994876
"1241","X1O2PlusCyA - X1O2NoCyA","Chemical carcinogenesis - receptor activation",0.000117027363100927,"Combined",3.93171258052455
"1602","X1O2PlusCyA - X1O2NoCyA","Diabetic cardiomyopathy",0.000411888674583793,"Combined",3.38522014937251
"178","X1O2PlusCyA - X1O2NoCyA","Endocytosis",1.96267036584388e-07,"Combined",6.70715263484535
"1811","X1O2PlusCyA - X1O2NoCyA","Endometrial cancer",0.0027898322733569,"Combined",2.55442190602576
"187","X1O2PlusCyA - X1O2NoCyA","ErbB signaling pathway",0.000124836408858384,"Combined",3.9036587330812
"2051","X1O2PlusCyA - X1O2NoCyA","Fatty acid elongation",1.1448325076142e-07,"Combined",6.94125804724529
"2141","X1O2PlusCyA - X1O2NoCyA","Fluid shear stress and atherosclerosis",0.000214867382098947,"Combined",3.66782950749413
"2231","X1O2PlusCyA - X1O2NoCyA","FoxO signaling pathway",0.00102502610527765,"Combined",2.98926507389246
"2271","X1O2NoCyA - X19O2NoCyA","Fructose and mannose metabolism",2.88878792934335e-56,"Combined",55.5392843392553
"228","X19O2NoCyA - X1O2PlusCyA","Fructose and mannose metabolism",5.00525500769544e-80,"Combined",79.3005737911889
"2411","X1O2PlusCyA - X1O2NoCyA","Glioma",0.000433880641872169,"Combined",3.36262972603037
"250","X1O2PlusCyA - X1O2NoCyA","Glycerophospholipid metabolism",8.43047730188341e-05,"Combined",4.07414783656078
"280","X1O2PlusCyA - X1O2NoCyA","Growth hormone synthesis, secretion and action",8.28731231952836e-05,"Combined",4.0815862938229
"283","X1O2PlusCyA - X1O2NoCyA","Hepatitis B",0.00404385152506995,"Combined",2.39320479843874
"289","X1O2PlusCyA - X1O2NoCyA","Hepatocellular carcinoma",1.18183477528207e-05,"Combined",4.92744323512898
"292","X1O2PlusCyA - X1O2NoCyA","Herpes simplex virus 1 infection",0.000153936350350221,"Combined",3.81265881426575
"295","X1O2PlusCyA - X1O2NoCyA","HIF-1 signaling pathway",2.26276226643661e-05,"Combined",4.64536107211609
"310","X1O2PlusCyA - X1O2NoCyA","Human papillomavirus infection",7.23573218825909e-05,"Combined",4.14051751579145
"3131","X1O2PlusCyA - X1O2NoCyA","Human T-cell leukemia virus 1 infection",0.00741525190864095,"Combined",2.12987409066737
"328","X1O2PlusCyA - X1O2NoCyA","Influenza A",0.0121490317931818,"Combined",1.9154583314182
"337","X1O2PlusCyA - X1O2NoCyA","Insulin signaling pathway",0.00734867838480389,"Combined",2.13379075911938
"340","X1O2PlusCyA - X1O2NoCyA","JAK-STAT signaling pathway",4.15267720898027e-05,"Combined",4.38167182564595
"3431","X1O2PlusCyA - X1O2NoCyA","Kaposi sarcoma-associated herpesvirus infection",0.00355409090429865,"Combined",2.44927146827793
"3551","X1O2PlusCyA - X1O2NoCyA","Lipid and atherosclerosis",8.09123863419168e-08,"Combined",7.09198499002948
"3681","X1O2NoCyA - X19O2NoCyA","Lysine degradation",2.03601917036726e-06,"Combined",5.69121813716754
"3691","X19O2NoCyA - X1O2PlusCyA","Lysine degradation",0.019511939138965,"Combined",1.70969956733008
"3821","X1O2PlusCyA - X1O2NoCyA","Melanoma",0.000218782436475694,"Combined",3.65998754544579
"4121","X1O2PlusCyA - X1O2NoCyA","Neurotrophin signaling pathway",5.30859295828165e-06,"Combined",5.2750205733496
"4451","X1O2PlusCyA - X1O2NoCyA","Oxytocin signaling pathway",1.15067523531282e-05,"Combined",4.93904723363661
"454","X1O2PlusCyA - X1O2NoCyA","Parkinson disease",1.5827197969958e-06,"Combined",5.80059596535867
"4601","X1O2PlusCyA - X1O2NoCyA","Pathways in cancer",1.89455031007864e-09,"Combined",8.72249385747823
"4631","X1O2PlusCyA - X1O2NoCyA","Pathways of neurodegeneration - multiple diseases",2.05812087769446e-09,"Combined",8.68652912181166
"4871","X1O2PlusCyA - X1O2NoCyA","PI3K-Akt signaling pathway",0.000355868387582684,"Combined",3.4487105894285
"496","X1O2PlusCyA - X1O2NoCyA","Prion disease",6.5543450239801e-07,"Combined",6.1834707008745
"4991","X1O2PlusCyA - X1O2NoCyA","Progesterone-mediated oocyte maturation",2.71748233927637e-05,"Combined",4.56583326968132
"5081","X1O2PlusCyA - X1O2NoCyA","Prostate cancer",2.08776014115954e-06,"Combined",5.68031939808095
"5141","X1O2PlusCyA - X1O2NoCyA","Proteoglycans in cancer",3.0903312833237e-07,"Combined",6.50999496173779
"5241","X1O2NoCyA - X19O2NoCyA","Pyruvate metabolism",0.0165565552837905,"Combined",1.78103001639534
"5321","X1O2PlusCyA - X1O2NoCyA","Regulation of actin cytoskeleton",4.82169012449038e-08,"Combined",7.31680070386073
"541","X1O2PlusCyA - X1O2NoCyA","Renal cell carcinoma",1.07700686486462e-06,"Combined",5.96778152849095
"5501","X1O2PlusCyA - X1O2NoCyA","Salmonella infection",2.365770127577e-05,"Combined",4.62602745631622
"565","X1O2PlusCyA - X1O2NoCyA","Sphingolipid metabolism",0.00013123358718621,"Combined",3.88195499984716
"568","X1O2PlusCyA - X1O2NoCyA","Sphingolipid signaling pathway",2.58170016451655e-05,"Combined",4.58809419756815
"571","X1O2PlusCyA - X1O2NoCyA","Spinocerebellar ataxia",7.29261411466074e-07,"Combined",6.13711676632283
"593","X1O2NoCyA - X19O2NoCyA","Terpenoid backbone biosynthesis",0.00460726360197563,"Combined",2.33655693912384
"6071","X1O2PlusCyA - X1O2NoCyA","Thyroid hormone signaling pathway",3.68968081628107e-08,"Combined",7.43301120178768
"6101","X1O2PlusCyA - X1O2NoCyA","Thyroid hormone synthesis",8.72052300648879e-11,"Combined",10.0594574678174
"637","X1O2PlusCyA - X1O2NoCyA","Various types of N-glycan biosynthesis",2.11415075666773e-10,"Combined",9.67486404708797
"6381","X1O2NoCyA - X19O2NoCyA","Various types of N-glycan biosynthesis",5.515749384422e-06,"Combined",5.25839547480859
"6401","X1O2PlusCyA - X1O2NoCyA","Vascular smooth muscle contraction",5.92130041249367e-06,"Combined",5.22758290477197
"6551","X1O2PlusCyA - X1O2NoCyA","Wnt signaling pathway",4.40640421400928e-05,"Combined",4.3559156660909
