"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"496","(KEGG) Circadian entrainment",0.975669099756691,0.989312910570523,0.292604501607717,0.94473017988008,0.404283801874163,1,0.997071240591857,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Circadian Entrainment","multiGSEA"
"497","(KEGG) Thermogenesis",0.0683453237410072,0.425107913669065,0.771331058020478,1,0.72085201793722,1,0.425107913669065,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Thermogenesis","multiGSEA"
"498","(KEGG) Long-term potentiation",0.328009828009828,0.684637963161453,0.199324324324324,0.875293772032902,0.920289855072464,1,0.875819934659903,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Long-Term Potentiation","multiGSEA"
"499","(KEGG) Synaptic vesicle cycle",0.190611664295875,0.564461358313817,0.276422764227642,0.94473017988008,0.178926441351889,1,0.893091499739984,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Synaptic Vesicle Cycle","multiGSEA"
"500","(KEGG) Neurotrophin signaling pathway",0.697004608294931,0.896238136324418,0.832,1,0.618942731277533,1,0.896238136324418,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Neurotrophin Signaling Pathway","multiGSEA"
"501","(KEGG) Retrograde endocannabinoid signaling",0.707142857142857,0.897638483965015,0.0133561500911203,0.17992265134958,0.906,1,0.598431935680503,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Retrograde Endocannabinoid Signaling","multiGSEA"
"502","(KEGG) Glutamatergic synapse",0.529987760097919,0.810421939983125,0.0953290997232822,0.63381544346163,0.947945205479452,1,0.806118158998501,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Glutamatergic Synapse","multiGSEA"
"503","(KEGG) Cholinergic synapse",0.115571776155718,0.523663479463588,0.378737541528239,1,0.978919631093544,1,0.523663479463588,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Cholinergic Synapse","multiGSEA"
"504","(KEGG) Serotonergic synapse",0.335411471321696,0.689778767687355,0.0836012861736334,0.603123564538355,0.378676470588235,1,0.703689629040185,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Serotonergic Synapse","multiGSEA"
"505","(KEGG) GABAergic synapse",0.746386333771353,0.91230507951212,0.0762942779291553,0.577929155313352,0.352,1,0.863724627658276,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Gabaergic Synapse","multiGSEA"
"506","(KEGG) Dopaminergic synapse",0.195470798569726,0.564461358313817,0.0403746945942413,0.396059941179217,0.588092345078979,1,0.471457058060481,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Dopaminergic Synapse","multiGSEA"
"507","(KEGG) Long-term depression",0.286821705426357,0.650616769461577,0.369281045751634,1,0.794538361508453,1,0.650616769461577,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Long-Term Depression","multiGSEA"
"508","(KEGG) Olfactory transduction",0.875,0.968620441705188,0.236914600550964,0.932274337233015,0.205445544554455,1,0.991142531617192,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Olfactory Transduction","multiGSEA"
"509","(KEGG) Taste transduction",0.997155049786629,0.997967479674797,0.975409836065574,1,0.446,1,0.997967479674797,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Taste Transduction","multiGSEA"
"510","(KEGG) Phototransduction",0.084375,0.477102272727273,0.0962025316455696,0.63381544346163,NA,NA,0.579731220611139,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Phototransduction","multiGSEA"
"511","(KEGG) Inflammatory mediator regulation of TRP channels",0.198055893074119,0.564461358313817,0.94,1,0.48068669527897,1,0.564461358313817,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Inflammatory Mediator Regulation Of Trp Channels","multiGSEA"
"512","(KEGG) Regulation of actin cytoskeleton",0.899563318777293,0.968620441705188,0.69171974522293,1,0.581296493092455,1,0.968620441705188,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Regulation Of Actin Cytoskeleton","multiGSEA"
"513","(KEGG) Insulin signaling pathway",0.355428571428571,0.69980998371289,0.478632478632479,1,0.963868225292242,1,0.69980998371289,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Insulin Signaling Pathway","multiGSEA"
"514","(KEGG) Insulin secretion",0.036096256684492,0.340179873602333,0.818466353677621,1,0.575589459084605,1,0.340179873602333,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Insulin Secretion","multiGSEA"
"515","(KEGG) GnRH signaling pathway",0.0328068043742406,0.320594593785494,0.936666666666667,1,0.697732997481108,1,0.320594593785494,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Gnrh Signaling Pathway","multiGSEA"
"516","(KEGG) Ovarian steroidogenesis",0.899860917941586,0.968620441705188,0.293150684931507,0.94473017988008,0.126,1,0.992741962447715,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Ovarian Steroidogenesis","multiGSEA"
"517","(KEGG) Progesterone-mediated oocyte maturation",0.0498783454987835,0.380174473523365,0.0380818053596615,0.396059941179217,0.24364896073903,1,0.343824430991443,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Progesterone-Mediated Oocyte Maturation","multiGSEA"
"518","(KEGG) Estrogen signaling pathway",0.00466799536120817,0.111672812102749,0.538205980066445,1,0.285024154589372,1,0.111672812102749,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Estrogen Signaling Pathway","multiGSEA"
"519","(KEGG) Melanogenesis",0.544566544566545,0.814231708462478,0.951768488745981,1,0.395318595578674,1,0.814231708462478,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Melanogenesis","multiGSEA"
"520","(KEGG) Prolactin signaling pathway",0.179487179487179,0.564461358313817,0.819102749638206,1,0.100130039011704,1,0.564461358313817,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Prolactin Signaling Pathway","multiGSEA"
"521","(KEGG) Thyroid hormone synthesis",0.0543046357615894,0.383835039133052,0.993808049535604,1,0.551539491298527,1,0.383835039133052,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Thyroid Hormone Synthesis","multiGSEA"
"522","(KEGG) Thyroid hormone signaling pathway",0.0171820331873103,0.241747421879049,0.912466843501326,1,0.585071350164654,1,0.241747421879049,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Thyroid Hormone Signaling Pathway","multiGSEA"
"523","(KEGG) Adipocytokine signaling pathway",0.726937269372694,0.90794173001971,0.0341377621563212,0.369419354763047,0.804733727810651,1,0.75910489163629,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Adipocytokine Signaling Pathway","multiGSEA"
"524","(KEGG) Oxytocin signaling pathway",0.292882147024504,0.650616769461577,0.963503649635037,1,0.797714285714286,1,0.650616769461577,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Oxytocin Signaling Pathway","multiGSEA"
"525","(KEGG) Glucagon signaling pathway",0.15281173594132,0.564461358313817,0.00382867886199085,0.0828635496559449,0.986046511627907,1,0.193426288491658,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Glucagon Signaling Pathway","multiGSEA"
"526","(KEGG) Regulation of lipolysis in adipocytes",0.24635761589404,0.622904215797125,0.856692913385827,1,0.903179190751445,1,0.622904215797125,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Regulation Of Lipolysis In Adipocytes","multiGSEA"
"527","(KEGG) Renin secretion",0.964566929133858,0.989312910570523,0.125766871165644,0.695809659090909,0.973647711511789,1,0.976681550895886,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Renin Secretion","multiGSEA"
"528","(KEGG) Aldosterone synthesis and secretion",0.011527269791445,0.199165605841077,0.147909967845659,0.748738170347003,0.957746478873239,1,0.451016352977652,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Aldosterone Synthesis And Secretion","multiGSEA"
"529","(KEGG) Relaxin signaling pathway",0.171192443919717,0.564461358313817,0.959459459459459,1,0.466403162055336,1,0.564461358313817,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Relaxin Signaling Pathway","multiGSEA"
"530","(KEGG) Cortisol synthesis and secretion",0.076510067114094,0.466561389656534,0.558265582655827,1,0.575589459084605,1,0.466561389656534,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Cortisol Synthesis And Secretion","multiGSEA"
"531","(KEGG) Parathyroid hormone synthesis, secretion and action",0.175691937424789,0.564461358313817,0.838801711840228,1,0.901542111506524,1,0.564461358313817,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Parathyroid Hormone Synthesis, Secretion And Action","multiGSEA"
"532","(KEGG) GnRH secretion",0.045632333767927,0.380174473523365,0.866473149492017,1,0.876712328767123,1,0.380174473523365,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Gnrh Secretion","multiGSEA"
"533","(KEGG) Type II diabetes mellitus",0.147859922178988,0.564461358313817,0.185303514376997,0.850711588730758,0.889041095890411,1,0.802278268512523,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Type Ii Diabetes Mellitus","multiGSEA"
"534","(KEGG) Insulin resistance",0.0312124849939976,0.320594593785494,0.674614305750351,1,0.642691415313225,1,0.320594593785494,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Insulin Resistance","multiGSEA"
"535","(KEGG) Non-alcoholic fatty liver disease",0.355231143552311,0.69980998371289,0.833887043189369,1,0.852657004830918,1,0.69980998371289,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Non-Alcoholic Fatty Liver Disease","multiGSEA"
"536","(KEGG) AGE-RAGE signaling pathway in diabetic complications",0.217496962332928,0.596075448737451,0.918918918918919,1,0.812743823146944,1,0.596075448737451,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Age-Rage Signaling Pathway In Diabetic Complications","multiGSEA"
"537","(KEGG) Cushing syndrome",0.567318757192175,0.828338654867448,0.547445255474453,1,0.245327102803738,1,0.828338654867448,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Cushing Syndrome","multiGSEA"
"538","(KEGG) Growth hormone synthesis, secretion and action",0.0320665083135392,0.320594593785494,1,1,0.545876887340302,1,0.320594593785494,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Growth Hormone Synthesis, Secretion And Action","multiGSEA"
"539","(KEGG) Type I diabetes mellitus",0.619753086419753,0.848815312738368,0.331941544885177,0.957888458097226,NA,NA,0.974426294840728,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Type I Diabetes Mellitus","multiGSEA"
"540","(KEGG) Maturity onset diabetes of the young",0.57742782152231,0.829227504130455,NA,NA,NA,NA,0.829227504130455,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Maturity Onset Diabetes Of The Young","multiGSEA"
"541","(KEGG) Aldosterone-regulated sodium reabsorption",0.164402173913043,0.564461358313817,0.71830985915493,1,0.964516129032258,1,0.564461358313817,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Aldosterone-Regulated Sodium Reabsorption","multiGSEA"
"542","(KEGG) Endocrine and other factor-regulated calcium reabsorption",0.622282608695652,0.848815312738368,0.887052341597796,1,0.455202312138728,1,0.848815312738368,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Endocrine And Other Factor-Regulated Calcium Reabsorption","multiGSEA"
"543","(KEGG) Vasopressin-regulated water reabsorption",0.161016949152542,0.564461358313817,0.904494382022472,1,0.706,1,0.564461358313817,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Vasopressin-Regulated Water Reabsorption","multiGSEA"
"544","(KEGG) Proximal tubule bicarbonate reclamation",0.916184971098266,0.968620441705188,0.755102040816326,1,0.422,1,0.968620441705188,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Proximal Tubule Bicarbonate Reclamation","multiGSEA"
"545","(KEGG) Salivary secretion",0.537135278514589,0.810421939983125,0.539509536784741,1,0.876080691642651,1,0.810421939983125,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Salivary Secretion","multiGSEA"
"546","(KEGG) Gastric acid secretion",0.41101152368758,0.738870426975939,0.34640522875817,0.970940696194197,0.709558823529412,1,0.963456074838727,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Gastric Acid Secretion","multiGSEA"
"547","(KEGG) Pancreatic secretion",0.304589707927677,0.658112780162136,0.941011235955056,1,0.876080691642651,1,0.658112780162136,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Pancreatic Secretion","multiGSEA"
"548","(KEGG) Carbohydrate digestion and absorption",0.366998577524893,0.712684256162517,0.836734693877551,1,0.371769383697813,1,0.712684256162517,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Carbohydrate Digestion And Absorption","multiGSEA"
"549","(KEGG) Fat digestion and absorption",0.938028169014084,0.977095368399716,0.912045889101338,1,NA,NA,0.977095368399716,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Fat Digestion And Absorption","multiGSEA"
"550","(KEGG) Bile secretion",0.976588628762542,0.989312910570523,0.70126582278481,1,NA,NA,0.989312910570523,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Bile Secretion","multiGSEA"
"551","(KEGG) Vitamin digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA vs X19O2NoCyA",NA,"Vitamin Digestion And Absorption","multiGSEA"
"552","(KEGG) Mineral absorption",0.494219653179191,0.803806390977444,0.326959847036329,0.957888458097226,0.292246520874752,1,0.966055355904793,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Mineral Absorption","multiGSEA"
"553","(KEGG) Cholesterol metabolism",0.236842105263158,0.608742931709439,0.496062992125984,1,0.531791907514451,1,0.608742931709439,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Cholesterol Metabolism","multiGSEA"
"554","(KEGG) Alzheimer disease",0.960042060988433,0.989312910570523,0.950704225352113,1,0.0340063761955367,1,0.989312910570523,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Alzheimer Disease","multiGSEA"
"555","(KEGG) Parkinson disease",0.922909880564604,0.969678962349972,0.823863636363636,1,0.585450346420323,1,0.969678962349972,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Parkinson Disease","multiGSEA"
"556","(KEGG) Amyotrophic lateral sclerosis",0.891489361702128,0.968620441705188,0.30952380952381,0.957888458097226,0.0933040614709111,1,0.994406556562579,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Amyotrophic Lateral Sclerosis","multiGSEA"
"557","(KEGG) Huntington disease",0.139198218262806,0.561657554712768,0.451923076923077,1,0.274423710208562,1,0.561657554712768,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Huntington Disease","multiGSEA"
"558","(KEGG) Spinocerebellar ataxia",0.354651162790698,0.69980998371289,0.568831168831169,1,0.134570765661253,1,0.69980998371289,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Spinocerebellar Ataxia","multiGSEA"
"559","(KEGG) Prion disease",0.21849710982659,0.596075448737451,0.883268482490272,1,0.312790697674419,1,0.596075448737451,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Prion Disease","multiGSEA"
"560","(KEGG) Cocaine addiction",0.104221635883905,0.511962247585601,0.295392953929539,0.94473017988008,0.398843930635838,1,0.874843017884775,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Cocaine Addiction","multiGSEA"
"561","(KEGG) Amphetamine addiction",0.269423558897243,0.642253936644909,0.745033112582781,1,0.992317541613316,1,0.642253936644909,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Amphetamine Addiction","multiGSEA"
"562","(KEGG) Morphine addiction",0.366622864651774,0.712684256162517,0.528189910979229,1,0.316030534351145,1,0.712684256162517,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Morphine Addiction","multiGSEA"
"563","(KEGG) Alcoholism",0.325242718446602,0.683449225924954,0.0608108108108108,0.541931637519873,0.987012987012987,1,0.659833211999181,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Alcoholism","multiGSEA"
"564","(KEGG) Bacterial invasion of epithelial cells",0.302884615384615,0.658112780162136,0.324858757062147,0.957888458097226,0.573047858942065,1,0.934347106176829,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Bacterial Invasion Of Epithelial Cells","multiGSEA"
"565","(KEGG) Vibrio cholerae infection",0.529160739687055,0.810421939983125,0.902439024390244,1,0.641221374045801,1,0.810421939983125,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Vibrio Cholerae Infection","multiGSEA"
"566","(KEGG) Epithelial cell signaling in Helicobacter pylori infection",0.672703751617076,0.896238136324418,0.322085889570552,0.957888458097226,0.376470588235294,1,0.982665151305574,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Epithelial Cell Signaling In Helicobacter Pylori Infection","multiGSEA"
"567","(KEGG) Pathogenic Escherichia coli infection",0.926421404682274,0.970091100525883,0.976744186046512,1,0.772266065388951,1,0.970091100525883,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Pathogenic Escherichia Coli Infection","multiGSEA"
"568","(KEGG) Shigellosis",0.290322580645161,0.650616769461577,0.433155080213904,1,0.688865764828304,1,0.650616769461577,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Shigellosis","multiGSEA"
"569","(KEGG) Salmonella infection",0.970338983050847,0.989312910570523,0.92814371257485,1,0.470157068062827,1,0.989312910570523,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Salmonella Infection","multiGSEA"
"570","(KEGG) Pertussis",0.950585175552666,0.98543996532293,0.666666666666667,1,0.209431345353675,1,0.98543996532293,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Pertussis","multiGSEA"
"571","(KEGG) Legionellosis",0.690348525469169,0.896238136324418,0.646616541353383,1,0.728323699421965,1,0.896238136324418,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Legionellosis","multiGSEA"
"572","(KEGG) Yersinia infection",0.126596980255517,0.541439501534796,0.987012987012987,1,0.292391304347826,1,0.541439501534796,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Yersinia Infection","multiGSEA"
"573","(KEGG) Leishmaniasis",0.597938144329897,0.844343891402715,0.410329985652798,1,0.23927178153446,1,0.844343891402715,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Leishmaniasis","multiGSEA"
"574","(KEGG) Chagas disease",0.918787878787879,0.968620441705188,0.422297297297297,1,0.9750346740638,1,0.968620441705188,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Chagas Disease","multiGSEA"
"575","(KEGG) African trypanosomiasis",0.0659971305595409,0.425107913669065,0.50137741046832,1,0.878712871287129,1,0.425107913669065,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"African Trypanosomiasis","multiGSEA"
"576","(KEGG) Malaria",0.987635239567233,0.997255063329252,0.878481012658228,1,NA,NA,0.997255063329252,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Malaria","multiGSEA"
"577","(KEGG) Toxoplasmosis",0.701863354037267,0.896238136324418,0.632727272727273,1,0.284172661870504,1,0.896238136324418,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Toxoplasmosis","multiGSEA"
"578","(KEGG) Amoebiasis",0.105834464043419,0.511962247585601,0.881305637982196,1,0.957251908396947,1,0.511962247585601,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Amoebiasis","multiGSEA"
"579","(KEGG) Staphylococcus aureus infection",0.448979591836735,0.771451121885218,0.622784810126582,1,NA,NA,0.771451121885218,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Staphylococcus Aureus Infection","multiGSEA"
"580","(KEGG) Tuberculosis",0.478632478632479,0.800294090616671,0.0136574949869318,0.17992265134958,0.67358708189158,1,0.479419676373884,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Tuberculosis","multiGSEA"
"581","(KEGG) Hepatitis C",0.637630662020906,0.860349098317013,0.800865800865801,1,0.761627906976744,1,0.860349098317013,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Hepatitis C","multiGSEA"
"582","(KEGG) Hepatitis B",0.250836120401338,0.629113172942065,0.0657894736842105,0.553728070175439,0.985555555555556,1,0.628739150774106,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Hepatitis B","multiGSEA"
"583","(KEGG) Measles",0.716763005780347,0.902482974889425,0.227799227799228,0.92030888030888,0.674528301886792,1,0.972016795344524,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Measles","multiGSEA"
"584","(KEGG) Human cytomegalovirus infection",0.0843243243243243,0.477102272727273,1,1,0.492029755579171,1,0.477102272727273,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Human Cytomegalovirus Infection","multiGSEA"
"585","(KEGG) Influenza A",0.0513418903150525,0.380174473523365,0.663967611336032,1,0.586002372479241,1,0.380174473523365,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Influenza A","multiGSEA"
"586","(KEGG) Human papillomavirus infection",0.703157894736842,0.896238136324418,0.110526315789474,0.66978947368421,0.424759871931697,1,0.885297827809052,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Human Papillomavirus Infection","multiGSEA"
"587","(KEGG) Human T-cell leukemia virus 1 infection",0.532030401737242,0.810421939983125,0.0190839694656489,0.240935114503817,0.626849894291755,1,0.549564071393636,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Human T-Cell Leukemia Virus 1 Infection","multiGSEA"
"588","(KEGG) Kaposi sarcoma-associated herpesvirus infection",0.486064659977703,0.803806390977444,0.495614035087719,1,0.73489932885906,1,0.803806390977444,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Kaposi Sarcoma-Associated Herpesvirus Infection","multiGSEA"
"589","(KEGG) Herpes simplex virus 1 infection",0.0531154239019408,0.383835039133052,0.866242038216561,1,0.943661971830986,1,0.383835039133052,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Herpes Simplex Virus 1 Infection","multiGSEA"
"590","(KEGG) Epstein-Barr virus infection",0.456858407079646,0.777786717623789,0.165898617511521,0.808211990030172,0.813186813186813,1,0.876337946097179,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Epstein-Barr Virus Infection","multiGSEA"
"591","(KEGG) Human immunodeficiency virus 1 infection",0.398918918918919,0.738870426975939,0.995139732685298,1,0.928950159066808,1,0.738870426975939,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Human Immunodeficiency Virus 1 Infection","multiGSEA"
"592","(KEGG) Pathways in cancer",0.379690944172986,0.724441003912875,0.397515527950311,1,0.291581108829569,1,0.724441003912875,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Pathways In Cancer","multiGSEA"
"593","(KEGG) Transcriptional misregulation in cancer",0.00780335748788325,0.161675138088172,0.905750798722045,1,0.526104417670683,1,0.161675138088172,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Transcriptional Misregulation In Cancer","multiGSEA"
"594","(KEGG) Viral carcinogenesis",0.539412673879444,0.810421939983125,0.653061224489796,1,0.170028818443804,1,0.810421939983125,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Viral Carcinogenesis","multiGSEA"
"595","(KEGG) Chemical carcinogenesis",0.197324414715719,0.564461358313817,0.210674157303371,0.886587078651685,0.942,1,0.833814384879243,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Chemical Carcinogenesis","multiGSEA"
"596","(KEGG) Proteoglycans in cancer",0.744517543859649,0.91230507951212,0.830310880829015,1,0.744952178533475,1,0.91230507951212,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Proteoglycans In Cancer","multiGSEA"
"597","(KEGG) MicroRNAs in cancer",0.535195530726257,0.810421939983125,0.659151193633952,1,0.673425827107791,1,0.810421939983125,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Micrornas In Cancer","multiGSEA"
"598","(KEGG) Colorectal cancer",0.264044943820225,0.642253936644909,0.980364656381487,1,0.148550724637681,1,0.642253936644909,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Colorectal Cancer","multiGSEA"
"599","(KEGG) Renal cell carcinoma",0.225961538461538,0.599804286691495,0.0236467315361782,0.275575371363923,0.845794392523365,1,0.404128089756203,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Renal Cell Carcinoma","multiGSEA"
"600","(KEGG) Pancreatic cancer",0.604519774011299,0.84646673630082,0.985815602836879,1,0.976190476190476,1,0.84646673630082,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Pancreatic Cancer","multiGSEA"
"601","(KEGG) Endometrial cancer",0.406862745098039,0.738870426975939,0.613505747126437,1,0.296476306196841,1,0.738870426975939,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Endometrial Cancer","multiGSEA"
"602","(KEGG) Glioma",0.402187120291616,0.738870426975939,0.40531561461794,1,0.51140456182473,1,0.738870426975939,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Glioma","multiGSEA"
"603","(KEGG) Prostate cancer",0.430133657351154,0.766610644257703,0.945945945945946,1,0.75,1,0.766610644257703,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Prostate Cancer","multiGSEA"
"604","(KEGG) Thyroid cancer",0.826544021024967,0.966372896762274,0.492017416545718,1,0.816599732262383,1,0.966372896762274,0.997967479674797,"X1O2NoCyA vs X19O2NoCyA",0.000883610644391866,"Thyroid Cancer","multiGSEA"
