"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"474","(KEGG) Hippo signaling pathway",0.785046728971963,0.947565031205868,0.337037037037037,0.606456594263071,0.164429530201342,0.998881431767338,0.997862118757989,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Hippo Signaling Pathway","multiGSEA"
"475","(KEGG) Hippo signaling pathway - multiple species",0.908496732026144,0.972304194810589,0.865139949109415,0.940238903025163,0.640173410404624,0.998881431767338,0.999918289744009,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Hippo Signaling Pathway - Multiple Species","multiGSEA"
"476","(KEGG) Focal adhesion",0.98974358974359,0.997067448680352,0.520749665327979,0.744267786518983,0.248453608247423,0.998881431767338,0.999906008471037,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Focal Adhesion","multiGSEA"
"477","(KEGG) ECM-receptor interaction",0.193245778611632,0.583383482601154,0.479406919275124,0.717963472407242,0.582491582491583,0.998881431767338,0.986771128664587,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Ecm-Receptor Interaction","multiGSEA"
"478","(KEGG) Cell adhesion molecules",0.0673952641165756,0.354017902041637,0.936390532544379,0.980234905305654,0.665871121718377,0.998881431767338,0.996901551046126,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Cell Adhesion Molecules","multiGSEA"
"479","(KEGG) Adherens junction",0.214128035320088,0.605842048323116,0.528818443804035,0.748104395604396,0.0832395950506187,0.998881431767338,0.989440251142939,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Adherens Junction","multiGSEA"
"480","(KEGG) Tight junction",0.000109316689996757,0.00420796159556872,0.587155963302752,0.799042680494615,0.77025641025641,0.998881431767338,0.766545098723312,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Tight Junction","multiGSEA"
"481","(KEGG) Gap junction",0.0735930735930736,0.356814902269448,0.636627906976744,0.830268895348837,0.919047619047619,0.998881431767338,0.98233110663084,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Gap Junction","multiGSEA"
"482","(KEGG) Signaling pathways regulating pluripotency of stem cells",0.672661870503597,0.905101644825219,0.449230769230769,0.699548411787218,0.133651551312649,0.998881431767338,0.997627603117482,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Signaling Pathways Regulating Pluripotency Of Stem Cells","multiGSEA"
"483","(KEGG) Complement and coagulation cascades",0.528301886792453,0.832791151594014,0.113902847571189,0.371370742601898,NA,NA,0.673806041481751,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Complement And Coagulation Cascades","multiGSEA"
"484","(KEGG) Platelet activation",0.0363743959842481,0.27069317941766,0.702445652173913,0.848901502434111,0.834459459459459,0.998881431767338,0.977673977636605,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Platelet Activation","multiGSEA"
"485","(KEGG) Antigen processing and presentation",0.137218045112782,0.498974709501025,0.585889570552147,0.799042680494615,0.373044524669073,0.998881431767338,0.987689544838019,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Antigen Processing And Presentation","multiGSEA"
"486","(KEGG) Neutrophil extracellular trap formation",0.146288209606987,0.514420077738855,0.942008486562942,0.982828854314003,0.795275590551181,0.998881431767338,0.998682569596415,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Neutrophil Extracellular Trap Formation","multiGSEA"
"487","(KEGG) Renin-angiotensin system",0.464065708418891,0.783828082316518,0.189456342668863,0.466927836656332,0.0802292263610315,0.998881431767338,0.985006238344997,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Renin-Angiotensin System","multiGSEA"
"488","(KEGG) Toll-like receptor signaling pathway",0.921005385996409,0.975042836921702,0.259684361549498,0.552933368469339,0.899038461538462,0.998881431767338,0.998528764465374,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Toll-Like Receptor Signaling Pathway","multiGSEA"
"489","(KEGG) NOD-like receptor signaling pathway",0.469670710571924,0.786882865879663,0.754940711462451,0.88833249130732,0.374093264248705,0.998881431767338,0.998290175131612,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Nod-Like Receptor Signaling Pathway","multiGSEA"
"490","(KEGG) RIG-I-like receptor signaling pathway",0.0304607063642643,0.252004196063672,0.56875,0.791194444444444,0.902027027027027,0.998881431767338,0.967629713049609,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Rig-I-Like Receptor Signaling Pathway","multiGSEA"
"491","(KEGG) Cytosolic DNA-sensing pathway",0.152046783625731,0.523130977942612,0.947535771065183,0.985311283532898,0.342857142857143,0.998881431767338,0.998878552073958,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Cytosolic Dna-Sensing Pathway","multiGSEA"
"492","(KEGG) C-type lectin receptor signaling pathway",0.681654676258993,0.905101644825219,0.305013927576602,0.595220194765565,0.820128479657388,0.998881431767338,0.996104468812227,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"C-Type Lectin Receptor Signaling Pathway","multiGSEA"
"493","(KEGG) JAK-STAT signaling pathway",0.0360698965442805,0.27069317941766,0.0973837209302326,0.346376189217759,0.930126002290951,0.998881431767338,0.881817589390571,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Jak-Stat Signaling Pathway","multiGSEA"
"494","(KEGG) Natural killer cell mediated cytotoxicity",0.267985611510791,0.669964028776978,0.188858695652174,0.466927836656332,0.660599571734475,0.998881431767338,0.975629696686772,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Natural Killer Cell Mediated Cytotoxicity","multiGSEA"
"495","(KEGG) IL-17 signaling pathway",0.0520446096654275,0.322628827483196,0.317577548005908,0.595220194765565,0.896634615384615,0.998881431767338,0.949309293749249,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Il-17 Signaling Pathway","multiGSEA"
"496","(KEGG) Th1 and Th2 cell differentiation",0.494545454545455,0.819971738106453,0.316312056737589,0.595220194765565,0.732662192393736,0.998881431767338,0.992500565119978,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Th1 And Th2 Cell Differentiation","multiGSEA"
"497","(KEGG) Th17 cell differentiation",0.347438752783964,0.730452674897119,0.128531073446328,0.39125,0.240227384486753,0.998881431767338,0.975005487364021,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Th17 Cell Differentiation","multiGSEA"
"498","(KEGG) T cell receptor signaling pathway",0.62780269058296,0.888924163657288,0.574175824175824,0.795208110473597,0.862955032119914,0.998881431767338,0.998389329178588,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"T Cell Receptor Signaling Pathway","multiGSEA"
"499","(KEGG) B cell receptor signaling pathway",0.00692360820078528,0.0852136393942804,0.98236092265943,0.990108455513155,0.987355110642782,0.998881431767338,0.989799012102895,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"B Cell Receptor Signaling Pathway","multiGSEA"
"500","(KEGG) Fc epsilon RI signaling pathway",0.105263157894737,0.426382411725516,0.136887608069164,0.400428236688303,0.541516245487365,0.998881431767338,0.93474101945246,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fc Epsilon Ri Signaling Pathway","multiGSEA"
"501","(KEGG) Fc gamma R-mediated phagocytosis",0.016864395763245,0.16338997929308,0.373626373626374,0.627800309711673,0.507135016465423,0.998881431767338,0.917266609847694,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fc Gamma R-Mediated Phagocytosis","multiGSEA"
"502","(KEGG) TNF signaling pathway",0.183636363636364,0.55965367965368,0.77257525083612,0.891056090577824,0.411633109619687,0.998881431767338,0.994809747838184,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Tnf Signaling Pathway","multiGSEA"
"503","(KEGG) Leukocyte transendothelial migration",0.618834080717489,0.880119581464873,0.194986072423398,0.473105741616463,0.314814814814815,0.998881431767338,0.991905297584798,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Leukocyte Transendothelial Migration","multiGSEA"
"504","(KEGG) Intestinal immune network for IgA production",0.0606060606060606,0.332864223214832,0.772839506172839,0.891056090577824,0.942196531791908,0.998881431767338,0.987019972357446,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Intestinal Immune Network For Iga Production","multiGSEA"
"505","(KEGG) Circadian rhythm",0.870722433460076,0.964532871972318,0.606365159128978,0.818070236238665,0.351706036745407,0.998881431767338,0.999568467107452,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Circadian Rhythm","multiGSEA"
"506","(KEGG) Circadian entrainment",0.261802575107296,0.662503393972305,0.474674384949349,0.717744359850948,0.28740157480315,0.998881431767338,0.990347089715688,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Circadian Entrainment","multiGSEA"
"507","(KEGG) Thermogenesis",0.325497287522604,0.726320384111741,0.166666666666667,0.445731996760953,0.589397089397089,0.998881431767338,0.978997365033741,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Thermogenesis","multiGSEA"
"508","(KEGG) Long-term potentiation",0.754273504273504,0.939173234893079,0.662840746054519,0.83680363343566,0.286839145106862,0.998881431767338,0.99937040574683,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Long-Term Potentiation","multiGSEA"
"509","(KEGG) Synaptic vesicle cycle",0.991718426501035,0.997067448680352,0.912762520193861,0.9715382996633,0.00187990379307588,0.297364698900486,0.991409264135447,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Synaptic Vesicle Cycle","multiGSEA"
"510","(KEGG) Neurotrophin signaling pathway",0.577661431064572,0.859775153212387,0.677762982689747,0.838299878008207,0.561330561330561,0.998881431767338,0.998452362746505,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Neurotrophin Signaling Pathway","multiGSEA"
"511","(KEGG) Retrograde endocannabinoid signaling",0.00807812690182286,0.0923214503065469,0.0194736580750325,0.173363681543936,0.866141732283465,0.998881431767338,0.675687543681754,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Retrograde Endocannabinoid Signaling","multiGSEA"
"512","(KEGG) Glutamatergic synapse",0.508658008658009,0.822073549346277,0.37125748502994,0.627800309711673,0.570866141732283,0.998881431767338,0.993543227666649,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Glutamatergic Synapse","multiGSEA"
"513","(KEGG) Cholinergic synapse",0.769058295964126,0.947565031205868,0.696480938416422,0.844955557071086,0.564380264741276,0.998881431767338,0.999493979564651,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Cholinergic Synapse","multiGSEA"
"514","(KEGG) Serotonergic synapse",0.411392405063291,0.744523890591306,0.769898697539797,0.891056090577824,0.912073490813648,0.998881431767338,0.997853294951802,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Serotonergic Synapse","multiGSEA"
"515","(KEGG) GABAergic synapse",0.377440347071584,0.736212449878393,0.243243243243243,0.536162923486867,0.167322834645669,0.998881431767338,0.985444134434852,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Gabaergic Synapse","multiGSEA"
"516","(KEGG) Dopaminergic synapse",0.0461826894766175,0.307884596510783,0.646174863387978,0.832315770536778,0.644902634593356,0.998881431767338,0.978887316136825,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Dopaminergic Synapse","multiGSEA"
"517","(KEGG) Long-term depression",0.354347826086957,0.730452674897119,0.960235640648012,0.986655458652937,0.481060606060606,0.998881431767338,0.999661677234159,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Long-Term Depression","multiGSEA"
"518","(KEGG) Olfactory transduction",0.779141104294479,0.947565031205868,0.787479406919275,0.902861005002685,0.983164983164983,0.998881431767338,0.999720270148311,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Olfactory Transduction","multiGSEA"
"519","(KEGG) Taste transduction",0.389690721649485,0.74091714958588,0.585185185185185,0.799042680494615,0.161616161616162,0.998881431767338,0.99562733813798,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Taste Transduction","multiGSEA"
"520","(KEGG) Phototransduction",0.915254237288136,0.975042836921702,0.612456747404844,0.820230607966457,NA,NA,0.979039573908698,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Phototransduction","multiGSEA"
"521","(KEGG) Inflammatory mediator regulation of TRP channels",0.0976138828633406,0.40566808462687,0.377521613832853,0.627800309711673,0.457142857142857,0.998881431767338,0.965258355940601,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Inflammatory Mediator Regulation Of Trp Channels","multiGSEA"
"522","(KEGG) Regulation of actin cytoskeleton",0.933660933660934,0.975042836921702,0.821292775665399,0.918087995654536,0.245918367346939,0.998881431767338,0.999892502561954,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Regulation Of Actin Cytoskeleton","multiGSEA"
"523","(KEGG) Insulin signaling pathway",0.369791666666667,0.730452674897119,0.223841059602649,0.506415800881219,0.98880976602238,0.998881431767338,0.983361616704802,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Insulin Signaling Pathway","multiGSEA"
"524","(KEGG) Insulin secretion",0.255278310940499,0.658782737910965,0.329489291598023,0.60582148440408,0.645637583892617,0.998881431767338,0.984460110901095,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Insulin Secretion","multiGSEA"
"525","(KEGG) GnRH signaling pathway",0.292134831460674,0.679831973347497,0.436599423631124,0.683278097982709,0.699157641395909,0.998881431767338,0.989553952367308,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Gnrh Signaling Pathway","multiGSEA"
"526","(KEGG) Ovarian steroidogenesis",0.40377358490566,0.740968944099379,0.141215106732348,0.401821167338409,0.0298919613854079,0.998881431767338,0.976948881776362,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Ovarian Steroidogenesis","multiGSEA"
"527","(KEGG) Progesterone-mediated oocyte maturation",0.0730593607305936,0.356814902269448,0.0435082470391469,0.23045515394913,0.164654226125137,0.998881431767338,0.870182974925674,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Progesterone-Mediated Oocyte Maturation","multiGSEA"
"528","(KEGG) Estrogen signaling pathway",0.334831460674157,0.730452674897119,0.36950146627566,0.627800309711673,0.897374701670644,0.998881431767338,0.989491471863425,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Estrogen Signaling Pathway","multiGSEA"
"529","(KEGG) Melanogenesis",0.584229390681004,0.859810792586993,0.364688856729378,0.627800309711673,0.376262626262626,0.998881431767338,0.995006968426442,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Melanogenesis","multiGSEA"
"530","(KEGG) Prolactin signaling pathway",0.055793991416309,0.330631060244794,0.803680981595092,0.910223769036719,0.986876640419947,0.998881431767338,0.988894715993345,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Prolactin Signaling Pathway","multiGSEA"
"531","(KEGG) Thyroid hormone synthesis",0.103189493433396,0.423341511521624,0.323029366306028,0.598273323395188,0.732885906040268,0.998881431767338,0.963824511163556,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Thyroid Hormone Synthesis","multiGSEA"
"532","(KEGG) Thyroid hormone signaling pathway",0.0702576112412178,0.356814902269448,0.0441767068273092,0.23045515394913,0.702590673575129,0.998881431767338,0.870182974925674,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Thyroid Hormone Signaling Pathway","multiGSEA"
"533","(KEGG) Adipocytokine signaling pathway",0.00328680804448554,0.0478081170106988,0.0353102648120685,0.225553324207703,0.490740740740741,0.998881431767338,0.64342251854622,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Adipocytokine Signaling Pathway","multiGSEA"
"534","(KEGG) Oxytocin signaling pathway",0.940092165898618,0.975042836921702,0.733082706766917,0.871306957647164,0.215270413573701,0.998881431767338,0.999807936131844,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Oxytocin Signaling Pathway","multiGSEA"
"535","(KEGG) Glucagon signaling pathway",0.0435354996073512,0.303230710806419,0.0045626882359203,0.0922311803446006,0.426299045599152,0.998881431767338,0.758413530747712,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Glucagon Signaling Pathway","multiGSEA"
"536","(KEGG) Regulation of lipolysis in adipocytes",0.285714285714286,0.677248677248677,0.411764705882353,0.650920974450386,0.975433526011561,0.998881431767338,0.98791252285912,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Regulation Of Lipolysis In Adipocytes","multiGSEA"
"537","(KEGG) Renin secretion",0.329113924050633,0.726320384111741,0.425867507886435,0.669831808886705,0.514093959731544,0.998881431767338,0.991008413008114,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Renin Secretion","multiGSEA"
"538","(KEGG) Aldosterone synthesis and secretion",0.443609022556391,0.775709766218826,0.242331288343558,0.536162923486867,0.646778042959427,0.998881431767338,0.987925731360239,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Aldosterone Synthesis And Secretion","multiGSEA"
"539","(KEGG) Relaxin signaling pathway",0.547406082289803,0.842163203522774,0.340395480225989,0.608821630347054,0.611548556430446,0.998881431767338,0.993853902485576,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Relaxin Signaling Pathway","multiGSEA"
"540","(KEGG) Cortisol synthesis and secretion",0.05893536121673,0.332864223214832,0.294022617124394,0.591859076433121,0.695086705202312,0.998881431767338,0.950482930916647,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Cortisol Synthesis And Secretion","multiGSEA"
"541","(KEGG) Parathyroid hormone synthesis, secretion and action",0.312775330396476,0.704845814977974,0.13125,0.39125,0.72972972972973,0.998881431767338,0.972336446324157,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Parathyroid Hormone Synthesis, Secretion And Action","multiGSEA"
"542","(KEGG) GnRH secretion",0.79746835443038,0.947565031205868,0.270718232044199,0.561157659800227,0.87248322147651,0.998881431767338,0.997364466660113,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Gnrh Secretion","multiGSEA"
"543","(KEGG) Type II diabetes mellitus",0.441458733205374,0.775709766218826,0.0796875,0.304173018292683,0.914396887159533,0.998881431767338,0.97170704933808,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Type Ii Diabetes Mellitus","multiGSEA"
"544","(KEGG) Insulin resistance",0.0613718411552347,0.332864223214832,0.292682926829268,0.591859076433121,0.919915700737619,0.998881431767338,0.950482930916647,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Insulin Resistance","multiGSEA"
"545","(KEGG) Non-alcoholic fatty liver disease",0.351005484460695,0.730452674897119,0.967741935483871,0.986655458652937,0.600674915635546,0.998881431767338,0.999661677234159,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Non-Alcoholic Fatty Liver Disease","multiGSEA"
"546","(KEGG) AGE-RAGE signaling pathway in diabetic complications",0.360544217687075,0.730452674897119,0.473833097595474,0.717744359850948,0.795321637426901,0.998881431767338,0.992898448531947,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Age-Rage Signaling Pathway In Diabetic Complications","multiGSEA"
"547","(KEGG) Cushing syndrome",0.551056338028169,0.843722622818249,0.357634112792297,0.626802541571919,0.452702702702703,0.998881431767338,0.994371361548347,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Cushing Syndrome","multiGSEA"
"548","(KEGG) Growth hormone synthesis, secretion and action",0.795774647887324,0.947565031205868,0.295197740112994,0.591859076433121,0.825466520307355,0.998881431767338,0.997710597689347,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Growth Hormone Synthesis, Secretion And Action","multiGSEA"
"549","(KEGG) Alcoholic liver disease",0.174603174603175,0.547774665421724,0.0339673913043478,0.22485632183908,0.887592788971368,0.998881431767338,0.918903546445808,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Alcoholic Liver Disease","multiGSEA"
"550","(KEGG) Type I diabetes mellitus",0.770554493307839,0.947565031205868,0.146718146718147,0.409274523081234,NA,NA,0.837562399884732,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Type I Diabetes Mellitus","multiGSEA"
"551","(KEGG) Maturity onset diabetes of the young",0.404564315352697,0.740968944099379,NA,NA,NA,NA,0.740968944099379,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Maturity Onset Diabetes Of The Young","multiGSEA"
"552","(KEGG) Aldosterone-regulated sodium reabsorption",0.701657458563536,0.916450558123802,0.403624382207578,0.641291531121685,0.638728323699422,0.998881431767338,0.997209670680671,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Aldosterone-Regulated Sodium Reabsorption","multiGSEA"
"553","(KEGG) Endocrine and other factor-regulated calcium reabsorption",0.230936819172113,0.615831517792302,0.0658978583196046,0.278730130459949,0.925501432664756,0.998881431767338,0.944780062628333,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Endocrine And Other Factor-Regulated Calcium Reabsorption","multiGSEA"
"554","(KEGG) Vasopressin-regulated water reabsorption",0.221789883268482,0.605842048323116,0.640856672158155,0.832315770536778,0.874015748031496,0.998881431767338,0.993357863178087,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Vasopressin-Regulated Water Reabsorption","multiGSEA"
"555","(KEGG) Proximal tubule bicarbonate reclamation",0.674,0.905101644825219,0.177554438860972,0.457187021385218,0.781496062992126,0.998881431767338,0.993048817442175,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Proximal Tubule Bicarbonate Reclamation","multiGSEA"
"556","(KEGG) Salivary secretion",0.920454545454545,0.975042836921702,0.675675675675676,0.838299878008207,0.959885386819484,0.998881431767338,0.999736833038155,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Salivary Secretion","multiGSEA"
"557","(KEGG) Gastric acid secretion",0.379609544468547,0.736212449878393,0.663026521060842,0.83680363343566,0.885826771653543,0.998881431767338,0.996492992182372,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Gastric Acid Secretion","multiGSEA"
"558","(KEGG) Pancreatic secretion",0.507547169811321,0.822073549346277,0.493670886075949,0.723716974420334,0.959885386819484,0.998881431767338,0.99586458282892,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Pancreatic Secretion","multiGSEA"
"559","(KEGG) Carbohydrate digestion and absorption",0.746615087040619,0.939173234893079,0.366174055829228,0.627800309711673,0.432323232323232,0.998881431767338,0.997791548053865,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Carbohydrate Digestion And Absorption","multiGSEA"
"560","(KEGG) Fat digestion and absorption",0.791164658634538,0.947565031205868,0.920849420849421,0.9715382996633,NA,NA,0.993665967393599,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fat Digestion And Absorption","multiGSEA"
"561","(KEGG) Bile secretion",0.841046277665996,0.957050153108985,0.0968858131487889,0.346376189217759,NA,NA,0.825110009285775,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Bile Secretion","multiGSEA"
"562","(KEGG) Vitamin digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2PlusCyA",NA,"Vitamin Digestion And Absorption","multiGSEA"
"563","(KEGG) Mineral absorption",0.109615384615385,0.433048433048433,0.380165289256198,0.627800309711673,0.131313131313131,0.998881431767338,0.968253802062816,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Mineral Absorption","multiGSEA"
"564","(KEGG) Cholesterol metabolism",0.0810313075506446,0.372651772854035,0.796502384737679,0.906564532446885,0.67485549132948,0.998881431767338,0.990341052614142,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Cholesterol Metabolism","multiGSEA"
"565","(KEGG) Alzheimer disease",0.288461538461538,0.678733031674208,0.214199759326113,0.492974446096128,0.331282051282051,0.998881431767338,0.978445815671286,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Alzheimer Disease","multiGSEA"
"566","(KEGG) Parkinson disease",0.00120331381106832,0.0256706946361241,0.335766423357664,0.606456594263071,0.769807280513919,0.998881431767338,0.78691141647985,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Parkinson Disease","multiGSEA"
"567","(KEGG) Amyotrophic lateral sclerosis",0.392947103274559,0.74091714958588,0.0188162843605687,0.173363681543936,0.0532359081419624,0.998881431767338,0.944605020916363,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Amyotrophic Lateral Sclerosis","multiGSEA"
"568","(KEGG) Huntington disease",0.148325358851675,0.515914291657999,0.313997477931904,0.595220194765565,0.487525987525988,0.998881431767338,0.973011404018184,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Huntington Disease","multiGSEA"
"569","(KEGG) Spinocerebellar ataxia",0.791946308724832,0.947565031205868,0.312757201646091,0.595220194765565,0.14192849404117,0.998881431767338,0.997746195576213,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Spinocerebellar Ataxia","multiGSEA"
"570","(KEGG) Prion disease",0.285714285714286,0.677248677248677,0.87984496124031,0.95291167082428,0.109769484083425,0.998881431767338,0.998635785983532,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Prion Disease","multiGSEA"
"571","(KEGG) Pathways of neurodegeneration - multiple diseases",0.0484847929703379,0.311284046692607,0.104705882352941,0.357255742080494,0.320773930753564,0.998881431767338,0.897862793643113,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Pathways Of Neurodegeneration - Multiple Diseases","multiGSEA"
