"","Contrast","Pathway","FDR","Method","negativelog10FDR"
"801","X1O2PlusCyA - X1O2NoCyA","AGE-RAGE signaling pathway in diabetic complications",0.0270552539669682,"Transcriptomics",1.56774838500121
"81","X1O2PlusCyA - X1O2NoCyA","Glycosaminoglycan degradation",0.019795185474551,"Transcriptomics",1.70344042469245
"82","X1O2PlusCyA - X1O2NoCyA","Thermogenesis",0.0649069323189484,"Transcriptomics",1.18770891634162
"842","X1O2PlusCyA - X1O2NoCyA","Human immunodeficiency virus 1 infection",0.000825313770892003,"Transcriptomics",3.08338090834696
"85","X1O2PlusCyA - X1O2NoCyA","Hepatitis C",0.00263331800688108,"Transcriptomics",2.57949669110505
"863","X1O2PlusCyA - X1O2NoCyA","Hippo signaling pathway - multiple species",0.05751524715356,"Transcriptomics",1.24021700962563
"872","X1O2PlusCyA - X1O2NoCyA","Fc gamma R-mediated phagocytosis",0.00206952794157099,"Transcriptomics",2.68412870563037
"881","X1O2PlusCyA - X1O2NoCyA","Adipocytokine signaling pathway",3.22416034914034e-06,"Transcriptomics",5.49158336729651
"903","X1O2PlusCyA - X1O2NoCyA","Intestinal immune network for IgA production",0.00269259964981193,"Transcriptomics",2.56982821502623
"931","X1O2PlusCyA - X1O2NoCyA","Hepatitis B",1.45611444862157e-08,"Transcriptomics",7.83680448872394
"96","X1O2PlusCyA - X1O2NoCyA","Pancreatic cancer",6.22269065692457e-07,"Transcriptomics",6.20602178817348
"971","X1O2PlusCyA - X1O2NoCyA","Renal cell carcinoma",7.73245529982452e-05,"Transcriptomics",4.11168258190941
"981","X1O2PlusCyA - X1O2NoCyA","Apelin signaling pathway",0.00647269989660102,"Transcriptomics",2.1889145283554
"99","X1O2PlusCyA - X1O2NoCyA","Influenza A",0.00170004970303317,"Transcriptomics",2.76953838130555
"1021","X1O2PlusCyA - X1O2NoCyA","Kaposi sarcoma-associated herpesvirus infection",4.17815598415839e-05,"Transcriptomics",4.37901535042687
"1041","X1O2PlusCyA - X1O2NoCyA","Growth hormone synthesis, secretion and action",0.0066486409580739,"Transcriptomics",2.17726711931775
"105","X1O2PlusCyA - X1O2NoCyA","Pyrimidine metabolism",0.0347575325327992,"Transcriptomics",1.45895106206876
"106","X1O2PlusCyA - X1O2NoCyA","Pathways in cancer",9.11479890499377e-13,"Transcriptomics",12.0402529085137
"1071","X1O2PlusCyA - X1O2NoCyA","Glutathione metabolism",7.95346327192676e-17,"Transcriptomics",16.099443720102
"108","X1O2PlusCyA - X1O2NoCyA","mTOR signaling pathway",1.93919745723794e-07,"Transcriptomics",6.7123779669797
"109","X1O2PlusCyA - X1O2NoCyA","Alcoholism",8.05761428465467e-10,"Transcriptomics",9.09379352598405
"111","X1O2PlusCyA - X1O2NoCyA","Mitophagy - animal",0.0157294810348964,"Transcriptomics",1.80328560588268
"112","X1O2PlusCyA - X1O2NoCyA","Viral carcinogenesis",1.4882129679699e-08,"Transcriptomics",7.82733491543263
"1131","X1O2PlusCyA - X1O2NoCyA","PPAR signaling pathway",0.000416899088810734,"Transcriptomics",3.37996905408191
"1141","X1O2PlusCyA - X1O2NoCyA","Glycerophospholipid metabolism",9.65812667376026e-13,"Transcriptomics",12.0151071027921
"1161","X1O2PlusCyA - X1O2NoCyA","Arginine biosynthesis",1.72494099236497e-08,"Transcriptomics",7.76322575689714
"117","X1O2PlusCyA - X1O2NoCyA","Herpes simplex virus 1 infection",1.95809121000963e-05,"Transcriptomics",4.70816708215429
"118","X1O2PlusCyA - X1O2NoCyA","Viral protein interaction with cytokine and cytokine receptor",0.000156064238403131,"Transcriptomics",3.80669660266144
"1191","X1O2PlusCyA - X1O2NoCyA","Drug metabolism - cytochrome P450",2.58385248678883e-13,"Transcriptomics",12.5877322840215
"124","X1O2PlusCyA - X1O2NoCyA","Measles",1.44007802309149e-05,"Transcriptomics",4.84161397729354
"1261","X1O2PlusCyA - X1O2NoCyA","Cocaine addiction",2.98037438893958e-08,"Transcriptomics",7.52572917725338
"127","X1O2PlusCyA - X1O2NoCyA","Vitamin B6 metabolism",1.86612227936906e-05,"Transcriptomics",4.72905990211401
"129","X1O2PlusCyA - X1O2NoCyA","Butanoate metabolism",0.00110494922746547,"Transcriptomics",2.95665767739803
"1301","X1O2PlusCyA - X1O2NoCyA","Alzheimer disease",1.63515161295495e-07,"Transcriptomics",6.78644197290154
"1311","X1O2PlusCyA - X1O2NoCyA","Amphetamine addiction",3.96637840292708e-11,"Transcriptomics",10.4016058553189
"133","X1O2PlusCyA - X1O2NoCyA","Glycerolipid metabolism",5.42618965437257e-09,"Transcriptomics",8.26550503099314
"137","X1O2PlusCyA - X1O2NoCyA","Neuroactive ligand-receptor interaction",1.47148448921524e-05,"Transcriptomics",4.83224431139905
"138","X1O2PlusCyA - X1O2NoCyA","Choline metabolism in cancer",0.00930402940879995,"Transcriptomics",2.03132892553032
"139","X1O2PlusCyA - X1O2NoCyA","Human T-cell leukemia virus 1 infection",2.57491719205861e-12,"Transcriptomics",11.5892367330734
"1401","X1O2PlusCyA - X1O2NoCyA","Folate biosynthesis",0.0168605111537187,"Transcriptomics",1.77312926317068
"1411","X1O2PlusCyA - X1O2NoCyA","Drug metabolism - other enzymes",0.0400553219529978,"Transcriptomics",1.39733977318104
"143","X1O2PlusCyA - X1O2NoCyA","Cellular senescence",2.10949651333288e-06,"Transcriptomics",5.67582118810222
"1441","X1O2PlusCyA - X1O2NoCyA","Tight junction",0.00260351674261216,"Transcriptomics",2.58443962513225
"1461","X1O2PlusCyA - X1O2NoCyA","Cholinergic synapse",2.84524502762333e-05,"Transcriptomics",4.54588032696223
"148","X1O2PlusCyA - X1O2NoCyA","AMPK signaling pathway",2.19728574617335e-05,"Transcriptomics",4.65811346155159
"149","X1O2PlusCyA - X1O2NoCyA","Fanconi anemia pathway",0.0155735633628955,"Transcriptomics",1.80761200581448
"1521","X1O2PlusCyA - X1O2NoCyA","Calcium signaling pathway",9.17688891968928e-06,"Transcriptomics",5.03730452511793
"1531","X1O2PlusCyA - X1O2NoCyA","Cell adhesion molecules",0.0194164524890862,"Transcriptomics",1.71183011557891
"1551","X1O2PlusCyA - X1O2NoCyA","Alanine, aspartate and glutamate metabolism",3.81776785918308e-06,"Transcriptomics",5.41819048257956
"156","X1O2PlusCyA - X1O2NoCyA","Necroptosis",0.00279871890639978,"Transcriptomics",2.55304071837192
"157","X1O2PlusCyA - X1O2NoCyA","Cushing syndrome",4.48818298148745e-08,"Transcriptomics",7.34792944537259
"158","X1O2PlusCyA - X1O2NoCyA","Leishmaniasis",0.0461453019465573,"Transcriptomics",1.335872507911
"160","X1O2PlusCyA - X1O2NoCyA","Signaling pathways regulating pluripotency of stem cells",4.67995984870239e-24,"Transcriptomics",23.3297578729006
"1611","X1O2PlusCyA - X1O2NoCyA","Fatty acid biosynthesis",0.0156213189530857,"Transcriptomics",1.80628230017292
"162","X1O2PlusCyA - X1O2NoCyA","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1.23385906578e-05,"Transcriptomics",4.9087344435844
"1641","X1O2PlusCyA - X1O2NoCyA","Adrenergic signaling in cardiomyocytes",1.11798344458232e-06,"Transcriptomics",5.95156462755852
"1651","X1O2PlusCyA - X1O2NoCyA","Insulin signaling pathway",1.02068046526156e-06,"Transcriptomics",5.99111019708396
"166","X1O2PlusCyA - X1O2NoCyA","Rap1 signaling pathway",4.07331400184528e-05,"Transcriptomics",4.39005210992078
"1671","X1O2PlusCyA - X1O2NoCyA","Chemical carcinogenesis - reactive oxygen species",0.00828234168385832,"Transcriptomics",2.08184685686271
"1681","X1O2PlusCyA - X1O2NoCyA","Progesterone-mediated oocyte maturation",0.0238490336449285,"Transcriptomics",1.62252921373824
"1691","X1O2PlusCyA - X1O2NoCyA","SNARE interactions in vesicular transport",0.0604329784808065,"Transcriptomics",1.21872600072256
"1701","X1O2PlusCyA - X1O2NoCyA","Propanoate metabolism",0.0325707316753256,"Transcriptomics",1.48717248524884
"172","X1O2PlusCyA - X1O2NoCyA","NOD-like receptor signaling pathway",0.00239309233606458,"Transcriptomics",2.62104054406534
"1731","X1O2PlusCyA - X1O2NoCyA","Pathogenic Escherichia coli infection",0.00335756047148633,"Transcriptomics",2.47397615670949
"174","X1O2PlusCyA - X1O2NoCyA","Leukocyte transendothelial migration",0.0538526377074971,"Transcriptomics",1.26879302005855
"1751","X1O2PlusCyA - X1O2NoCyA","Parathyroid hormone synthesis, secretion and action",2.26950261677956e-15,"Transcriptomics",14.6440693121711
"178","X1O2PlusCyA - X1O2NoCyA","Dilated cardiomyopathy",0.0540197915195669,"Transcriptomics",1.26744709623291
"1821","X1O2PlusCyA - X1O2NoCyA","GABAergic synapse",0.0284259351072796,"Transcriptomics",1.54628523973604
"183","X1O2PlusCyA - X1O2NoCyA","JAK-STAT signaling pathway",0.000191757012640772,"Transcriptomics",3.71724874474273
"187","X1O2PlusCyA - X1O2NoCyA","Proteoglycans in cancer",5.89308188064279e-14,"Transcriptomics",13.229657524616
"188","X1O2PlusCyA - X1O2NoCyA","Autophagy - animal",0.00821325648948174,"Transcriptomics",2.08548461450043
"189","X1O2PlusCyA - X1O2NoCyA","Glycolysis / Gluconeogenesis",1.01718633246619e-05,"Transcriptomics",4.99259948390175
"190","X1O2PlusCyA - X1O2NoCyA","Endocytosis",0.0663216137157335,"Transcriptomics",1.17834491521846
"1911","X1O2PlusCyA - X1O2NoCyA","EGFR tyrosine kinase inhibitor resistance",0.000394898321965552,"Transcriptomics",3.40351471169939
"1941","X1O2PlusCyA - X1O2NoCyA","Toll-like receptor signaling pathway",0.0185039096600658,"Transcriptomics",1.73273650054822
"197","X1O2PlusCyA - X1O2NoCyA","Glyoxylate and dicarboxylate metabolism",0.00636978183330175,"Transcriptomics",2.19587544210982
"198","X1O2PlusCyA - X1O2NoCyA","Pathways of neurodegeneration - multiple diseases",6.91805913578107e-08,"Transcriptomics",7.16001572994328
"199","X1O2PlusCyA - X1O2NoCyA","Human papillomavirus infection",2.48396874939822e-12,"Transcriptomics",11.6048538722834
"200","X1O2PlusCyA - X1O2NoCyA","Notch signaling pathway",0.000101815291860854,"Transcriptomics",3.99218698946453
"2011","X1O2PlusCyA - X1O2NoCyA","Cortisol synthesis and secretion",3.88332555144816e-06,"Transcriptomics",5.41079619964943
"2031","X1O2PlusCyA - X1O2NoCyA","Rheumatoid arthritis",2.89084956123007e-06,"Transcriptomics",5.53897450826971
"2081","X1O2PlusCyA - X1O2NoCyA","Arginine and proline metabolism",0.064761933310832,"Transcriptomics",1.18868019491413
"2091","X1O2PlusCyA - X1O2NoCyA","Huntington disease",0.00681752781885082,"Transcriptomics",2.16637308124863
"210","X1O2PlusCyA - X1O2NoCyA","Protein processing in endoplasmic reticulum",3.30610447212651e-35,"Transcriptomics",34.4806834269439
"212","X1O2PlusCyA - X1O2NoCyA","One carbon pool by folate",0.0364510603047254,"Transcriptomics",1.43828983421037
"213","X1O2PlusCyA - X1O2NoCyA","Glycine, serine and threonine metabolism",2.01265335370965e-09,"Transcriptomics",8.69623101872034
"216","X1O2PlusCyA - X1O2NoCyA","Natural killer cell mediated cytotoxicity",1.40392163563528e-16,"Transcriptomics",15.8526571330616
"2171","X1O2PlusCyA - X1O2NoCyA","Long-term potentiation",0.00019710111293558,"Transcriptomics",3.70531092346071
"2191","X1O2PlusCyA - X1O2NoCyA","Prion disease",1.69409253621838e-10,"Transcriptomics",9.77106287094073
"225","X1O2PlusCyA - X1O2NoCyA","TGF-beta signaling pathway",6.47234201514851e-33,"Transcriptomics",32.1889385415554
"226","X1O2PlusCyA - X1O2NoCyA","Staphylococcus aureus infection",0.0743524857580984,"Transcriptomics",1.12870450753235
"228","X1O2PlusCyA - X1O2NoCyA","Regulation of actin cytoskeleton",0.000361014042317537,"Transcriptomics",3.44247590506827
"2321","X1O2PlusCyA - X1O2NoCyA","Various types of N-glycan biosynthesis",0.0107827524033385,"Transcriptomics",1.9672703670708
"233","X1O2PlusCyA - X1O2NoCyA","Legionellosis",0.000655130786509201,"Transcriptomics",3.18367199132229
"2351","X1O2PlusCyA - X1O2NoCyA","Coronavirus disease - COVID-19",3.85753855671858e-05,"Transcriptomics",4.41368972439989
"2361","X1O2PlusCyA - X1O2NoCyA","Spinocerebellar ataxia",0.000558820490557396,"Transcriptomics",3.25272767776749
"238","X1O2PlusCyA - X1O2NoCyA","Cytokine-cytokine receptor interaction",3.00817661241072e-33,"Transcriptomics",32.5216966695619
"2391","X1O2PlusCyA - X1O2NoCyA","Aldosterone synthesis and secretion",0.000120516513081958,"Transcriptomics",3.91895344230877
"2421","X1O2PlusCyA - X1O2NoCyA","B cell receptor signaling pathway",0.000653383771564664,"Transcriptomics",3.18483165652639
"243","X1O2PlusCyA - X1O2NoCyA","Aminoacyl-tRNA biosynthesis",4.25723377282684e-14,"Transcriptomics",13.3708725012297
"244","X1O2PlusCyA - X1O2NoCyA","Alcoholic liver disease",0.0641865555629912,"Transcriptomics",1.19255592919378
"2461","X1O2PlusCyA - X1O2NoCyA","Prostate cancer",1.1172198750514e-07,"Transcriptomics",6.95186134691628
"248","X1O2PlusCyA - X1O2NoCyA","Ras signaling pathway",3.7080655007436e-06,"Transcriptomics",5.43085260290935
"2491","X1O2PlusCyA - X1O2NoCyA","PI3K-Akt signaling pathway",1.61732604685039e-28,"Transcriptomics",27.7912024191326
"250","X1O2PlusCyA - X1O2NoCyA","Lipid and atherosclerosis",3.84617108787555e-23,"Transcriptomics",22.4149714010992
"251","X1O2PlusCyA - X1O2NoCyA","Apoptosis",1.07440414386661e-07,"Transcriptomics",6.96883232530683
"2521","X1O2PlusCyA - X1O2NoCyA","Circadian entrainment",0.0499988545490006,"Transcriptomics",1.30103994503891
"2531","X1O2PlusCyA - X1O2NoCyA","Epithelial cell signaling in Helicobacter pylori infection",1.06669445284654e-07,"Transcriptomics",6.97195996337405
"255","X1O2PlusCyA - X1O2NoCyA","Systemic lupus erythematosus",0.00812438475295725,"Transcriptomics",2.09020951755065
"2561","X1O2PlusCyA - X1O2NoCyA","Human cytomegalovirus infection",1.8496477844046e-12,"Transcriptomics",11.7329109634092
"2571","X1O2PlusCyA - X1O2NoCyA","Pentose phosphate pathway",0.0039178980404784,"Transcriptomics",2.40694687028967
"2581","X1O2PlusCyA - X1O2NoCyA","Purine metabolism",0.00280401189587028,"Transcriptomics",2.55222014823039
"259","X1O2PlusCyA - X1O2NoCyA","Longevity regulating pathway",1.0014199743005e-05,"Transcriptomics",4.99938375042266
"2611","X1O2PlusCyA - X1O2NoCyA","ErbB signaling pathway",2.72055616139723e-09,"Transcriptomics",8.56534230437188
"262","X1O2PlusCyA - X1O2NoCyA","Dopaminergic synapse",4.23510396574804e-07,"Transcriptomics",6.37313592389373
"263","X1O2PlusCyA - X1O2NoCyA","Bladder cancer",4.71319581320956e-14,"Transcriptomics",13.3266845167798
"2661","X1O2PlusCyA - X1O2NoCyA","Axon guidance",0.000394898321965552,"Transcriptomics",3.40351471169939
"267","X1O2PlusCyA - X1O2NoCyA","Neurotrophin signaling pathway",0.000502781167359822,"Transcriptomics",3.29862099802046
"2681","X1O2PlusCyA - X1O2NoCyA","Mucin type O-glycan biosynthesis",0.0162302222527376,"Transcriptomics",1.78967553300947
"2691","X1O2PlusCyA - X1O2NoCyA","Retrograde endocannabinoid signaling",1.17316929457284e-05,"Transcriptomics",4.93063931235709
"2721","X1O2PlusCyA - X1O2NoCyA","Sphingolipid signaling pathway",0.076091453698579,"Transcriptomics",1.1186641187876
"2731","X1O2PlusCyA - X1O2NoCyA","Longevity regulating pathway - multiple species",0.00415118303389712,"Transcriptomics",2.38182811729384
"274","X1O2PlusCyA - X1O2NoCyA","Vascular smooth muscle contraction",3.1597709177813e-05,"Transcriptomics",4.50034440242902
"275","X1O2PlusCyA - X1O2NoCyA","Thyroid hormone synthesis",1.97068561025949e-08,"Transcriptomics",7.70538265457395
"276","X1O2PlusCyA - X1O2NoCyA","IL-17 signaling pathway",0.057575018807367,"Transcriptomics",1.23976591149774
"2771","X1O2PlusCyA - X1O2NoCyA","Oxidative phosphorylation",0.0539059675252384,"Transcriptomics",1.26836315466809
"2781","X1O2PlusCyA - X1O2NoCyA","RIG-I-like receptor signaling pathway",0.0774372972474656,"Transcriptomics",1.11104981338297
"2821","X1O2PlusCyA - X1O2NoCyA","Th17 cell differentiation",0.000156064238403131,"Transcriptomics",3.80669660266144
"283","X1O2PlusCyA - X1O2NoCyA","Cysteine and methionine metabolism",1.83609033224928e-06,"Transcriptomics",5.7361059561237
"2841","X1O2PlusCyA - X1O2NoCyA","Estrogen signaling pathway",5.19767762920397e-12,"Transcriptomics",11.2841906598484
"2861","X1O2PlusCyA - X1O2NoCyA","ECM-receptor interaction",0.0507194276023414,"Transcriptomics",1.29482565635951
"2871","X1O2PlusCyA - X1O2NoCyA","Focal adhesion",1.11564062865589e-07,"Transcriptomics",6.95247567827138
"288","X1O2PlusCyA - X1O2NoCyA","TNF signaling pathway",4.1166856239818e-08,"Transcriptomics",7.38545229719562
"289","X1O2PlusCyA - X1O2NoCyA","Gastric cancer",0.00260351674261216,"Transcriptomics",2.58443962513225
"2911","X1O2PlusCyA - X1O2NoCyA","Shigellosis",0.00223294535075507,"Transcriptomics",2.65112190574896
"292","X1O2PlusCyA - X1O2NoCyA","Endocrine resistance",6.75156491257207e-05,"Transcriptomics",4.17059555248391
"293","X1O2PlusCyA - X1O2NoCyA","Chemokine signaling pathway",0.000561884129532158,"Transcriptomics",3.25035323441862
"2941","X1O2PlusCyA - X1O2NoCyA","Insulin secretion",7.46687349476726e-07,"Transcriptomics",6.12686120651156
"2971","X1O2PlusCyA - X1O2NoCyA","Transcriptional misregulation in cancer",1.84538828910917e-15,"Transcriptomics",14.7339122397622
"2981","X1O2PlusCyA - X1O2NoCyA","Toxoplasmosis",2.81822327428854e-05,"Transcriptomics",4.55002460279861
"299","X1O2PlusCyA - X1O2NoCyA","Osteoclast differentiation",0.00413173829605855,"Transcriptomics",2.38386719445568
"3001","X1O2PlusCyA - X1O2NoCyA","MAPK signaling pathway",2.5277875037843e-10,"Transcriptomics",9.59725943743584
"3021","X1O2PlusCyA - X1O2NoCyA","Citrate cycle (TCA cycle)",3.36539717660781e-08,"Transcriptomics",7.47296367395704
"303","X1O2PlusCyA - X1O2NoCyA","Phototransduction",0.0699105603437872,"Transcriptomics",1.15545721692063
"3041","X1O2PlusCyA - X1O2NoCyA","Oxytocin signaling pathway",0.00178954408746214,"Transcriptomics",2.74725759780168
"3051","X1O2NoCyA - X19O2NoCyA","Hepatocellular carcinoma",0.053475554058288,"Transcriptomics",1.27184470702365
"3081","X1O2NoCyA - X19O2NoCyA","GnRH signaling pathway",0.00188793498127139,"Transcriptomics",2.72401296647931
"310","X1O2NoCyA - X19O2NoCyA","Steroid biosynthesis",0.0118186327184853,"Transcriptomics",1.92743276348554
"3111","X1O2NoCyA - X19O2NoCyA","Retinol metabolism",0.0735161819600122,"Transcriptomics",1.13361705598478
"3141","X1O2NoCyA - X19O2NoCyA","C-type lectin receptor signaling pathway",9.69370367698117e-07,"Transcriptomics",6.01351026018773
"3171","X1O2NoCyA - X19O2NoCyA","Basal cell carcinoma",0.0156308165151574,"Transcriptomics",1.8060183349197
"3221","X1O2NoCyA - X19O2NoCyA","HIF-1 signaling pathway",3.20693755355134e-61,"Transcriptomics",60.4939094967015
"323","X1O2NoCyA - X19O2NoCyA","Glutamatergic synapse",0.0807544285434127,"Transcriptomics",1.09283365179278
"3261","X1O2NoCyA - X19O2NoCyA","Hypertrophic cardiomyopathy",3.60386471420155e-07,"Transcriptomics",6.44323152040621
"3291","X1O2NoCyA - X19O2NoCyA","Wnt signaling pathway",0.00647520207627356,"Transcriptomics",2.18874667369596
"331","X1O2NoCyA - X19O2NoCyA","Homologous recombination",0.0271421903872443,"Transcriptomics",1.56635510749764
"3321","X1O2NoCyA - X19O2NoCyA","Tuberculosis",0.00139229904729906,"Transcriptomics",2.85626747403354
"339","X1O2NoCyA - X19O2NoCyA","T cell receptor signaling pathway",0.082070781007394,"Transcriptomics",1.08581143369522
"340","X1O2NoCyA - X19O2NoCyA","Lysine degradation",2.06369090277831e-05,"Transcriptomics",4.68535535029596
"341","X1O2NoCyA - X19O2NoCyA","Phosphatidylinositol signaling system",0.000264410929473124,"Transcriptomics",3.57772059717518
"3441","X1O2NoCyA - X19O2NoCyA","Melanogenesis",0.0149362501939968,"Transcriptomics",1.8257584202222
"3451","X1O2NoCyA - X19O2NoCyA","Epstein-Barr virus infection",0.0355646889451661,"Transcriptomics",1.44898098536311
"346","X1O2NoCyA - X19O2NoCyA","Terpenoid backbone biosynthesis",0.00599363997597578,"Transcriptomics",2.22230934766714
"347","X1O2NoCyA - X19O2NoCyA","Linoleic acid metabolism",0.0424578558850296,"Transcriptomics",1.37204194141854
"349","X1O2NoCyA - X19O2NoCyA","FoxO signaling pathway",8.36640488706342e-09,"Transcriptomics",8.07746112183015
"350","X1O2NoCyA - X19O2NoCyA","Amino sugar and nucleotide sugar metabolism",1.31728174875411e-08,"Transcriptomics",7.88032132538561
"3521","X1O2NoCyA - X19O2NoCyA","Glucagon signaling pathway",0.00496713521322533,"Transcriptomics",2.30389401766566
"3531","X1O2NoCyA - X19O2NoCyA","Relaxin signaling pathway",0.0213049531166342,"Transcriptomics",1.67151941716451
"3541","X1O2NoCyA - X19O2NoCyA","VEGF signaling pathway",0.0344926360871563,"Transcriptomics",1.46227361356657
"3561","X1O2NoCyA - X19O2NoCyA","Adherens junction",0.068246143260497,"Transcriptomics",1.16592188652913
"3601","X1O2NoCyA - X19O2NoCyA","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.0407109251623657,"Transcriptomics",1.39028902809604
"3611","X1O2NoCyA - X19O2NoCyA","Chemical carcinogenesis - receptor activation",0.00396778911974547,"Transcriptomics",2.40145141780934
"362","X1O2NoCyA - X19O2NoCyA","Fluid shear stress and atherosclerosis",0.0532541646581424,"Transcriptomics",1.27364642324461
"3651","X1O2NoCyA - X19O2NoCyA","Starch and sucrose metabolism",5.33588640059275e-10,"Transcriptomics",9.27279342499122
"3691","X1O2NoCyA - X19O2NoCyA","Hippo signaling pathway",0.000237570281559886,"Transcriptomics",3.62420788760406
"3721","X1O2NoCyA - X19O2NoCyA","Non-alcoholic fatty liver disease",0.00573876445555647,"Transcriptomics",2.24118160026635
"3731","X1O2NoCyA - X19O2NoCyA","Small cell lung cancer",0.00149354589499207,"Transcriptomics",2.82578142747193
"377","X1O2NoCyA - X19O2NoCyA","MicroRNAs in cancer",3.91895648592596e-16,"Transcriptomics",15.4068295586773
"379","X1O2NoCyA - X19O2NoCyA","Pyruvate metabolism",0.0131845541601834,"Transcriptomics",1.87993455142579
"3821","X1O2NoCyA - X19O2NoCyA","Th1 and Th2 cell differentiation",0.0364013045263324,"Transcriptomics",1.4388830521082
"384","X1O2NoCyA - X19O2NoCyA","AGE-RAGE signaling pathway in diabetic complications",0.00123854559161288,"Transcriptomics",2.90708800214115
"3861","X1O2NoCyA - X19O2NoCyA","Thermogenesis",8.37794125501757e-08,"Transcriptomics",7.07686268917785
"390","X1O2NoCyA - X19O2NoCyA","Hippo signaling pathway - multiple species",0.0102584952983564,"Transcriptomics",1.98891633625582
"391","X1O2NoCyA - X19O2NoCyA","Fc gamma R-mediated phagocytosis",0.00546419599376143,"Transcriptomics",2.26247373145637
"4011","X1O2NoCyA - X19O2NoCyA","Renal cell carcinoma",8.75148143291476e-07,"Transcriptomics",6.05791842427114
"404","X1O2NoCyA - X19O2NoCyA","Peroxisome",0.0132323171280739,"Transcriptomics",1.87836409928774
"406","X1O2NoCyA - X19O2NoCyA","Kaposi sarcoma-associated herpesvirus infection",0.0518458288228916,"Transcriptomics",1.28528617836984
"407","X1O2NoCyA - X19O2NoCyA","Inositol phosphate metabolism",0.0126527729427645,"Transcriptomics",1.8978142854155
"4081","X1O2NoCyA - X19O2NoCyA","Growth hormone synthesis, secretion and action",0.0457550559392533,"Transcriptomics",1.33956090935277
"4091","X1O2NoCyA - X19O2NoCyA","Pyrimidine metabolism",0.00314688362205553,"Transcriptomics",2.50211931785375
"410","X1O2NoCyA - X19O2NoCyA","Pathways in cancer",1.19917888687238e-07,"Transcriptomics",6.92111602642024
"4111","X1O2NoCyA - X19O2NoCyA","Glutathione metabolism",0.0804865389388409,"Transcriptomics",1.09427674762493
"4121","X1O2NoCyA - X19O2NoCyA","mTOR signaling pathway",6.23672420830262e-07,"Transcriptomics",6.20504346028758
"4131","X1O2NoCyA - X19O2NoCyA","Alcoholism",0.00120991010272267,"Transcriptomics",2.91724689690824
"4141","X1O2NoCyA - X19O2NoCyA","Inflammatory mediator regulation of TRP channels",0.0110037244962289,"Transcriptomics",1.95846029171614
"4151","X1O2NoCyA - X19O2NoCyA","Mitophagy - animal",7.1923508999308e-99,"Transcriptomics",98.143129132428
"416","X1O2NoCyA - X19O2NoCyA","Viral carcinogenesis",0.0304948643576509,"Transcriptomics",1.51577329406082
"418","X1O2NoCyA - X19O2NoCyA","Glycerophospholipid metabolism",0.0364013045263324,"Transcriptomics",1.4388830521082
"4211","X1O2NoCyA - X19O2NoCyA","Herpes simplex virus 1 infection",9.14210226494659e-06,"Transcriptomics",5.03895392493538
"422","X1O2NoCyA - X19O2NoCyA","Viral protein interaction with cytokine and cytokine receptor",0.0870309414103824,"Transcriptomics",1.06032631870538
"428","X1O2NoCyA - X19O2NoCyA","Measles",0.0635582345016293,"Transcriptomics",1.19682817497708
"4291","X1O2NoCyA - X19O2NoCyA","Thiamine metabolism",7.8100498031374e-21,"Transcriptomics",20.1073461967042
"430","X1O2NoCyA - X19O2NoCyA","Cocaine addiction",0.0414045551927129,"Transcriptomics",1.38295187660295
"431","X1O2NoCyA - X19O2NoCyA","Vitamin B6 metabolism",0.0889638543716504,"Transcriptomics",1.05078640948418
"4351","X1O2NoCyA - X19O2NoCyA","Amphetamine addiction",0.00812438475295725,"Transcriptomics",2.09020951755065
"4361","X1O2NoCyA - X19O2NoCyA","Fatty acid degradation",0.0370811511696913,"Transcriptomics",1.43084679181761
"4411","X1O2NoCyA - X19O2NoCyA","Neuroactive ligand-receptor interaction",1.0713827229234e-05,"Transcriptomics",4.97005536132281
"4451","X1O2NoCyA - X19O2NoCyA","Drug metabolism - other enzymes",0.00280401189587028,"Transcriptomics",2.55222014823039
"448","X1O2NoCyA - X19O2NoCyA","Tight junction",0.0303583601791199,"Transcriptomics",1.51772169076052
"4521","X1O2NoCyA - X19O2NoCyA","AMPK signaling pathway",1.18159650286831e-37,"Transcriptomics",36.9275308030611
"453","X1O2NoCyA - X19O2NoCyA","Fanconi anemia pathway",0.0207419573339553,"Transcriptomics",1.6831502634134
"456","X1O2NoCyA - X19O2NoCyA","Calcium signaling pathway",0.00149205180405321,"Transcriptomics",2.82621609789292
"457","X1O2NoCyA - X19O2NoCyA","Cell adhesion molecules",1.47243331616567e-05,"Transcriptomics",4.8319643645049
"4601","X1O2NoCyA - X19O2NoCyA","Necroptosis",0.0339352788597706,"Transcriptomics",1.46934857768625
"461","X1O2NoCyA - X19O2NoCyA","Cushing syndrome",5.79158802262306e-05,"Transcriptomics",4.23720233870748
"4641","X1O2NoCyA - X19O2NoCyA","Signaling pathways regulating pluripotency of stem cells",0.00100351802061233,"Transcriptomics",2.99847482429037
"470","X1O2NoCyA - X19O2NoCyA","Rap1 signaling pathway",0.000401691785855846,"Transcriptomics",3.39610704901006
"4761","X1O2NoCyA - X19O2NoCyA","NOD-like receptor signaling pathway",0.0042181352350065,"Transcriptomics",2.37487950072844
"4781","X1O2NoCyA - X19O2NoCyA","Leukocyte transendothelial migration",0.0341754053090544,"Transcriptomics",1.46628632614004
