,norm_19-C,norm_1-1ug-B,norm_1-A,norm_1-1ug-A,norm_19-A,norm_1-C,norm_19-B,norm_1-B,norm_1-1ug-C
TXNDC12,7.169925001442312,7.459431618637297,7.7414669864011465,7.409390936137702,7.22881869049588,7.7073591320808825,7.6293566200796095,7.139551352398794,7.86418614465428
TRMT61A,4.857980995127572,4.837943241891027,5.095924419998536,5.026800059343715,5.578938713093386,6.093813673402728,4.82273014794452,5.321928094887363,5.22881869049588
GAB1,2.405992359675837,3.678071905112638,2.9818526532897405,2.5109619192773796,3.2016338611696504,0.0,2.9818526532897405,3.8579809951275723,3.1210154009613658
RPTOR,6.024585638278273,6.1799090900149345,6.556122817841175,6.253611151947168,6.0916998341368105,7.554588851677638,6.346956889378885,6.0,6.543805175964396
TCP11L1,3.1858665453113337,3.765534746362977,3.6322682154995127,3.4982508675278257,3.2172307162206693,3.070389327891398,3.817623257511431,3.689299160535892,3.9164766444377164
BRI3BP,8.88264304936184,8.936637939002571,9.335390354693924,8.717676423066395,8.778077129535358,9.348728154231077,9.131856960608793,8.927777962082342,9.467605550082997
SYS1,4.053111336459563,3.9726926540042644,4.314696525656286,3.944858445807539,3.8875252707415875,4.5668151540108965,3.8278190246173196,4.053111336459563,4.255500733148386
GBE1,5.303780748177103,5.614709844115208,5.643856189774724,5.8604662585171665,5.60584986719498,5.902073579310743,5.405992359675837,5.8529975876133165,5.760220946466509
CENPA,4.584962500721156,4.478971805032942,4.217230716220669,4.472487771462744,4.277984747299765,4.986410935252045,4.145677455195635,4.71699089440494,4.217230716220669
AZGP1,3.1858665453113337,3.0874628412503395,3.608809242675524,2.6322682154995127,3.3362833878644325,5.008988783227255,2.807354922057604,3.350497247084133,3.596935142387232
HK2,11.070791809423062,11.531868775177553,11.644306961545581,11.593857938858223,11.186733289128867,11.409921241249679,11.12347479824414,11.575066464578656,11.502334580197997
NUCB2,8.434628227636725,8.668884984266247,8.92184093707449,8.379378367071261,8.434628227636725,8.885696373339394,8.741466986401146,8.447083226209653,9.103287808412022
MRPL39,7.303780748177103,7.285402218862249,8.507794640198696,7.392317422778761,7.357552004618084,7.800899899920305,8.573647187493322,7.247927513443585,8.471675214392045
SP4,4.2630344058337934,4.329123596291566,3.8972404255747994,4.478971805032942,3.9726926540042644,4.412781525338476,3.9818526532897405,4.465974464504069,4.137503523749935
SSBP3,4.314696525656286,4.760220946466509,5.040015678847879,4.722466024471091,4.572889668420581,5.008988783227255,4.7865963618908065,4.842978831788326,4.916476644437717
GSDMA,5.797012977836145,6.246027980528104,5.937815168803419,5.857980995127572,5.459431618637297,7.357552004618084,5.504620392403552,5.700439718141092,5.762880292916999
EIF4ENIF1,6.151777654732053,6.845490050944375,6.965784284662087,6.727920454563199,6.464341532761104,6.906890595608519,6.9886846867721655,6.1838834590322325,7.05528243550119
IFRD2,4.161887682376894,4.078951341394822,4.517275693209582,3.877744249949002,4.087462841250339,4.596935142387232,4.104336659814735,3.8972404255747994,4.722466024471091
S100A7,3.548436624696042,6.918863237274595,5.485426827170242,4.602884408718419,6.930737337562887,7.22881869049588,5.053111336459563,4.095924419998536,5.3957483281790335
MBOAT7,4.529820946528695,5.224966365000275,5.035623909730721,5.141596278383818,4.776103988073165,5.422905742612183,4.608809242675524,4.7865963618908065,5.03121873061072
RNF170,3.263034405833794,2.9818526532897405,3.232660756790275,2.84799690655495,2.963474123974886,3.963474123974886,2.655351828612554,3.364572432295856,3.405992359675837
RNPC3,3.364572432295856,3.263034405833794,3.643856189774725,3.277984747299765,3.2479275134435857,4.672425341971495,2.9818526532897405,3.1858665453113337,3.1043366598147357
CALU,10.378294855911891,10.561287945164828,10.846273911349906,10.356451970221755,10.345405246717796,10.806549621985962,10.806549621985962,10.33427328530719,10.966505451905741
JUP,9.74819284958946,10.378294855911891,10.181152256865566,9.453270634010623,9.569855608330947,12.446307931050345,9.900866807980748,9.51175265376738,10.265615046484458
RPS12,9.677719641641009,9.573647187493322,10.265615046484458,9.693486957499324,9.839203788096944,10.44190670454224,10.532355925288847,9.721099188707186,10.230020435705635
RFC5,8.879583249612784,9.197216693110052,9.693486957499324,9.169925001442312,9.14210705730255,9.573647187493322,9.77313920671969,8.88264304936184,9.69522829149575
RPL35A,9.233619676759702,9.199672344836364,9.867278739709661,9.197216693110052,9.224001674198105,9.661778097771988,10.023754353299417,9.052568050804153,9.761551232444479
SLC27A4,3.364572432295856,3.596935142387232,3.786596361890807,3.572889668420581,3.867896463992655,4.523561956057013,3.3923174227787602,3.137503523749935,3.7224660244710908
ATP6V0D1,4.255500733148386,4.738767836800191,5.3957483281790335,5.035623909730721,4.972692654004264,5.581953750848818,5.0,4.949534933017012,5.270528942380718
KMT2B,3.4329594072761065,3.5109619192773796,2.807354922057604,3.364572432295856,2.8278190246173196,3.797012977836145,2.560714954474479,3.2016338611696504,2.944858445807539
TOR4A,2.5360529002402097,3.0,0.0,2.4329594072761065,2.169925001442312,0.0,2.4594316186372973,2.8278190246173196,0.0
ATG5,3.608809242675524,4.177917792195843,4.026800059343715,4.095924419998536,3.807354922057604,2.963474123974886,3.364572432295856,4.0,3.776103988073164
CCDC97,6.620586410451877,7.383704292474052,6.768184324776926,6.59395128394841,6.5668151540108965,7.011227255423254,6.584962500721156,7.426264754702098,7.139551352398794
N4BP3,4.867896463992655,5.112700132749362,4.990954860396993,4.916476644437717,4.862947248020921,5.560714954474479,4.733354340613827,5.281698250098829,4.78135971352466
CAMK2B,5.442943495848728,5.026800059343715,5.259272487037594,4.990954860396993,4.791814071161826,5.554588851677638,4.8529975876133165,5.095924419998536,5.321928094887363
APIP,8.189824558880018,8.290018846932618,8.900866807980748,8.233619676759702,8.375039431346925,8.791162888555018,8.915879378835774,8.179909090014934,8.957102041562287
H2AFY2,5.575917361118149,5.968090752045256,6.155830171556525,5.646738698307846,5.368069876532083,5.9886846867721655,5.7865963618908065,5.446256229889564,5.979568100095187
COMTD1,4.491853096329675,5.017921907997263,5.108524456778169,4.472487771462744,4.523561956057013,4.760220946466509,5.048759311919856,4.9259994185562235,5.197708157955851
TAF15,8.370687406807217,8.731319031025064,9.407267764244732,8.515699838284043,8.535275376620802,8.94251450533924,9.422064766172813,8.459431618637296,9.487840033823051
EPN1,8.08214904135387,8.276124405274238,8.614709844115207,8.247927513443585,8.108524456778168,8.519636252843213,8.487840033823051,8.189824558880018,8.599912842187127
DERL2,6.672425341971495,6.727920454563199,6.870364719583405,6.290940402403678,6.307428525192248,8.396604781181859,6.4561490346479955,6.560714954474479,6.918863237274595
CST4,3.3074285251922473,3.1858665453113337,3.8972404255747994,3.292781749227846,3.5109619192773796,6.402585758232587,4.06177619758669,3.608809242675524,4.472487771462744
MAPK3,9.025139562278508,9.197216693110052,9.612868497291041,9.29232163280204,9.116343961237469,9.51175265376738,9.73640193131829,9.157346935362844,9.749869427396844
TGM1,6.059614856297222,6.6293566200796095,6.457791260256042,5.666756591884804,6.0,8.731319031025064,6.323730337521348,6.0574502721839,6.399171093819823
MRPL48,6.366322214245816,6.145677455195635,6.754887502163468,6.390598905552461,6.169925001442312,6.794415866350106,7.0,6.345183447187665,6.882643049361842
KDELR1,7.3750394313469245,7.727920454563199,7.977279923499917,7.622051819456376,7.577428828035749,8.011227255423254,8.027905996569885,7.531381460516312,7.936637939002571
TRAFD1,2.9818526532897405,2.5360529002402097,2.84799690655495,2.137503523749935,2.786596361890807,0.0,2.350497247084133,3.405992359675837,3.232660756790275
MAN1B1,5.979568100095187,5.825276830054866,5.77082904603249,5.78135971352466,5.661065479806948,6.292781749227846,5.560714954474479,6.048759311919856,5.8529975876133165
ME1,4.700439718141092,5.507794640198696,5.343407822297814,4.958842675243241,4.954196310386875,6.894817763307944,5.24412594328373,4.837943241891027,5.339850002884624
TMED7,7.139551352398794,7.614709844115208,7.693486957499325,7.491853096329675,7.303780748177103,7.98299357469431,7.417852514885898,7.303780748177103,7.734709620225838
TGM3,7.076815597050831,7.312882955284356,7.467605550082998,7.011227255423254,7.076815597050831,9.579315937580015,7.2384047393250786,7.044394119358453,7.451211111832329
ABCC4,4.459431618637297,4.104336659814735,3.8379432418910273,4.224966365000275,3.963474123974886,4.7865963618908065,3.7224660244710908,4.329123596291566,4.161887682376894
RASA4B,5.37851162325373,5.409390936137702,5.536052900240209,5.623515741490549,5.575917361118149,5.760220946466509,5.364572432295856,5.757556688939453,5.649615459063409
ATP6V0A1,4.217230716220669,4.578938713093386,4.5668151540108965,4.632268215499513,4.153805336079036,4.727920454563199,4.314696525656286,4.584962500721156,4.672425341971495
GTF3C3,6.727920454563199,7.0,7.400879436282184,7.076815597050831,7.022367813028454,7.507794640198696,7.383704292474052,6.768184324776926,7.451211111832329
SMAD3,5.339850002884624,5.498250867527825,5.2630344058337934,5.694880192799191,5.514122260170708,5.979568100095187,5.095924419998536,5.7114949066500875,5.548436624696042
TOX4,6.700439718141092,7.118941072723508,6.894817763307944,6.614709844115208,6.918863237274595,7.86418614465428,6.652486494918165,7.076815597050831,6.977279923499917
STIM1,4.307428525192248,4.661065479806948,4.727920454563199,3.9818526532897405,4.4329594072761065,4.2630344058337934,4.314696525656286,4.672425341971495,4.392317422778761
TWISTNB,4.578938713093386,4.247927513443585,4.070389327891398,4.292781749227846,4.06177619758669,5.078951341394822,4.145677455195635,4.504620392403552,3.8379432418910273
MRS2,5.083213368248981,5.820178962415188,5.951867504326902,5.572889668420581,5.578938713093386,6.223036337901875,5.749534267669262,5.436295119839363,5.92362461136832
CALML3,3.137503523749935,6.400879436282184,3.6322682154995127,2.944858445807539,3.292781749227846,5.663913842115978,3.560714954474479,2.8875252707415875,3.9818526532897405
RBPJL,4.2630344058337934,4.572889668420581,4.405992359675837,4.542258049766918,4.053111336459563,4.921245888585589,4.412781525338476,4.620586410451877,4.643856189774724
XPO6,5.714245517666122,5.77082904603249,5.71699089440494,5.845490050944375,5.554588851677638,6.006746832440585,5.590961241342599,5.963474123974886,5.632268215499513
NDUFB4,6.6865005271832185,6.894817763307944,6.672425341971495,6.794415866350106,6.562242424221073,7.584962500721156,6.518849828707692,6.930737337562887,6.9886846867721655
DNAJC21,5.303780748177103,5.504620392403552,5.504620392403552,5.303780748177103,5.013462259806563,5.078951341394822,5.087462841250339,5.442943495848728,5.281698250098829
C8ORF37,4.643856189774724,4.733354340613827,4.472487771462744,4.536052900240209,4.963474123974886,5.20163386116965,4.632268215499513,5.004501392234941,4.596935142387232
INTS9,4.357552004618084,4.74416109557041,4.584962500721156,4.560714954474479,4.797012977836145,4.7114949066500875,4.121015400961366,4.78135971352466,4.459431618637297
FCHO1,5.92837032301897,5.802193216941825,5.862947248020921,5.797012977836145,5.462706750670158,5.974988111991927,5.498250867527825,5.815063017192867,5.906890595608519
KIAA1161,3.405992359675837,4.078951341394822,3.0,3.37851162325373,3.4982508675278257,3.8379432418910273,3.711494906650088,4.121015400961366,3.3074285251922473
SDHA,9.233619676759702,9.481799431665753,9.677719641641009,9.411510988012072,9.319672120946995,9.820178962415188,9.674192268145683,9.35974956032233,9.76487159073609
DYNLL1,8.204571144249204,8.375039431346925,8.800899899920305,8.475733430966399,8.442943495848729,9.052568050804153,8.700439718141093,8.257387842692651,9.098032082960527
SF3B4,9.022367813028454,9.271463027904375,9.564149489985732,9.030667136246942,9.159871336778389,9.513727595952437,9.654636028527968,8.939579214314692,9.659995892429977
IQSEC1,8.20945336562895,8.483815777264256,8.405141463136344,8.451211111832329,8.303780748177102,8.588714635582264,8.060695931687555,8.566054038171092,8.475733430966399
PHF5A,7.894817763307944,8.08214904135387,8.50382573799575,8.144658242831882,8.144658242831882,9.005624549193879,8.679480099505446,7.9886846867721655,8.566054038171092
ANKRD54,3.0,2.786596361890807,2.9818526532897405,3.1210154009613658,2.5360529002402097,0.0,3.321928094887362,3.6667565918848033,3.2172307162206693
HTATIP2,8.252665432450248,8.409390936137703,8.73809225962049,8.290018846932618,8.383704292474052,8.845490050944376,8.686500527183219,7.965784284662087,8.810571634741146
PDK1,6.444600813711502,6.224966365000275,6.371558862611963,6.504620392403552,5.990954860396993,6.918863237274595,6.129283016944966,6.485426827170242,6.427941332509482
CNTRL,4.990954860396993,4.74416109557041,4.765534746362977,5.074676686294496,4.877744249949002,5.412781525338476,4.74416109557041,5.224966365000275,5.108524456778169
FRMD8,3.944858445807539,3.944858445807539,4.270528942380718,3.817623257511431,3.925999418556223,0.0,3.596935142387232,4.255500733148386,3.7548875021634687
KDM4B,5.402585758232587,5.4886435398537845,5.590961241342599,5.83541884047548,5.38543103719352,5.845490050944375,5.153805336079036,5.736063627871814,5.590961241342599
KHNYN,5.708739041359579,5.7414669864011465,5.949534933017012,5.872828759534886,5.82273014794452,6.348728154231077,5.517275693209582,6.059614856297222,5.954196310386875
FOXP4,5.083213368248981,4.672425341971495,4.590961241342599,4.439623137557117,4.035623909730721,4.307428525192248,4.24031432933371,4.738767836800191,4.733354340613827
LAMTOR1,5.053111336459563,5.20163386116965,5.529820946528695,4.9259994185562235,5.232660756790275,6.195741293246449,5.189824558880018,5.108524456778169,5.504620392403552
NMT2,5.882643049361842,6.364572432295856,6.551516017628014,6.37851162325373,6.205548911173033,6.832890014164741,6.589463892956097,5.837943241891027,6.48058827023386
CHMP6,4.722466024471091,4.596935142387232,5.20163386116965,4.614709844115208,4.958842675243241,5.532940288372874,4.857980995127572,4.954196310386875,5.078951341394822
LNP,3.877744249949002,4.572889668420581,4.399171093819823,4.19377174339668,4.06177619758669,4.620586410451877,4.112700132749362,4.053111336459563,4.802193216941825
FLAD1,5.94251450533924,5.902073579310743,5.809928865721431,5.894817763307944,5.412781525338476,4.498250867527825,5.465974464504069,5.84799690655495,5.897240425574799
CDSN,7.442943495848728,7.303780748177103,7.6293566200796095,6.94251450533924,7.149747119504682,9.4655664048094,7.2761244052742375,6.954196310386875,7.3750394313469245
NDUFV3,5.572889668420581,5.599912842187128,5.83541884047548,5.536052900240209,5.5453506448223,6.0916998341368105,5.776103988073165,5.9140860970127225,5.9354597478052895
GSTK1,6.20945336562895,6.845490050944375,6.857980995127572,6.556122817841175,6.507794640198696,7.219168520462161,6.954196310386875,6.118941072723508,7.199672344836364
NFKBIE,5.392317422778761,5.765534746362977,5.5668151540108965,5.560714954474479,5.812498225333564,5.872828759534886,5.422905742612183,5.768184324776926,5.575917361118149
MRPS21,5.416164164733128,5.692092375427572,5.762880292916999,5.749534267669262,5.572889668420581,5.933100474931368,5.412781525338476,5.4950555283680185,5.602884408718419
LRRC8D,4.738767836800191,4.9354597478052895,4.9954845188775066,4.82273014794452,5.053111336459563,5.292781749227846,4.672425341971495,5.078951341394822,4.399171093819823
RGP1,5.274261661257048,4.84799690655495,4.71699089440494,5.035623909730721,4.906890595608519,5.475733430966398,4.8529975876133165,5.24412594328373,5.491853096329675
PNPLA8,4.523561956057013,4.666756591884804,4.672425341971495,5.013462259806563,4.485426827170242,4.857980995127572,4.626439136697315,4.940166750482817,4.689299160535892
RAP1A,8.682994583681683,9.092757140919852,9.319672120946995,9.071462362556623,8.954196310386875,9.29232163280204,9.262094845370179,8.965784284662087,9.453270634010623
OXCT1,9.434628227636725,9.599912842187127,9.80896417491926,9.60733031374961,9.467605550082997,9.90388184573618,9.76983784362944,9.541096615349524,9.981567281903015
AP2A2,7.2761244052742375,7.366322214245816,7.6865005271832185,7.357552004618084,7.348728154231077,8.129283016944967,7.672425341971495,7.507794640198696,7.912889336229962
SLBP,8.144658242831882,8.45532722030456,8.625708843064466,8.434628227636725,8.219168520462162,7.894817763307944,8.353146825498083,8.554588851677638,8.491853096329674
DDT,5.318316841334983,5.578938713093386,5.703211467391146,5.529820946528695,5.357552004618084,4.087462841250339,5.25171909260596,5.652486494918165,5.548436624696042
MBNL3,6.727920454563199,6.930737337562887,7.149747119504682,6.714245517666122,6.820178962415188,7.1799090900149345,6.954196310386875,6.832890014164741,7.247927513443585
KIDINS220,5.7251958172266635,6.60584986719498,6.78135971352466,6.383704292474052,6.442943495848728,7.0,6.727920454563199,6.074676686294496,7.0
MEX3C,5.581953750848818,5.757556688939453,5.862947248020921,5.825276830054866,5.809928865721431,5.918863237274595,5.5453506448223,5.954196310386875,5.661065479806948
MGAT2,7.2761244052742375,7.294620748891627,7.636624620543649,7.3750394313469245,7.294620748891627,7.851749041416057,7.442943495848728,7.312882955284356,7.965784284662087
DCP1B,4.986410935252045,5.274261661257048,5.332707933640605,5.070389327891398,5.274261661257048,4.145677455195635,5.0,5.405992359675837,5.137503523749935
DMKN,5.643856189774724,5.266786540694901,5.977279923499917,5.145677455195635,5.5109619192773796,8.071462362556623,5.963474123974886,5.270528942380718,5.972692654004264
CD84,3.292781749227846,3.169925001442312,3.1210154009613658,3.3362833878644325,3.017921907997262,0.0,2.584962500721156,3.5109619192773796,2.7441610955704103
ERCC4,3.8278190246173196,3.4594316186372973,3.8972404255747994,3.584962500721156,3.232660756790275,0.0,2.963474123974886,3.1858665453113337,3.560714954474479
LSP1,9.871905237659186,10.193525360501216,10.091435386323607,10.037546953962178,9.756556322524087,9.845490050944376,9.729620743553038,10.14338321398982,10.10459875356437
PPIG,8.679480099505446,8.936637939002571,9.216745858195306,8.813781191217037,8.823367240046235,9.154818109052105,9.226412192788786,8.614709844115207,9.481799431665753
MAP4K2,4.700439718141092,4.8529975876133165,4.832890014164741,4.733354340613827,4.968090752045256,5.462706750670158,4.426264754702098,5.017921907997263,5.017921907997263
ARG1,5.22881869049588,5.108524456778169,5.578938713093386,5.044394119358453,5.259272487037594,8.022367813028454,5.675251386050259,5.035623909730721,6.004501392234941
FAM134A,4.161887682376894,4.5668151540108965,4.350497247084133,4.426264754702098,4.82781902461732,4.472487771462744,3.9726926540042644,4.807354922057604,4.070389327891398
PPP6R2,5.825276830054866,5.974988111991927,6.04220656012069,5.7865963618908065,5.722466024471091,6.169925001442312,5.5109619192773796,5.807354922057604,5.954196310386875
IVNS1ABP,4.862947248020921,5.157852169141737,5.185866545311334,5.0916998341368105,4.930737337562887,5.074676686294496,4.807354922057604,5.357552004618084,5.026800059343715
PTMS,5.5109619192773796,5.817623257511431,5.951867504326902,5.94251450533924,5.714245517666122,5.125155131322289,5.632268215499513,6.044394119358453,5.669593751188333
FAM175A,6.700439718141092,6.906890595608519,6.7414669864011465,6.820178962415188,6.727920454563199,7.189824558880018,6.651051691178928,7.03342300153745,6.807354922057604
IQCB1,5.469234793667656,5.405992359675837,5.165911938935689,5.59395128394841,5.412781525338476,6.040015678847879,5.259272487037594,5.7414669864011465,5.236492618381302
FRRS1,3.6667565918848033,4.044394119358453,3.9726926540042644,4.357552004618084,4.224966365000275,3.9818526532897405,3.364572432295856,3.84799690655495,4.008988783227255
AEBP2,4.292781749227846,4.307428525192248,4.070389327891398,3.807354922057604,3.8278190246173196,4.802193216941825,4.035623909730721,4.343407822297814,4.343407822297814
PGK1,12.372048825272772,12.577192765687045,12.83190098619642,12.748402528398184,12.433324626715926,12.507051302247916,12.570092874188056,12.75258971764099,12.59128857924609
RPL18A,8.467605550082997,8.64745842645492,9.326429487122303,8.562242424221072,8.661778097771988,8.98299357469431,9.564149489985732,8.266786540694902,9.266786540694902
POF1B,5.632268215499513,7.434628227636725,5.949534933017012,4.7865963618908065,5.035623909730721,8.584962500721156,5.9954845188775066,5.388878338811989,6.270528942380718
ITPR1,3.9164766444377164,3.867896463992655,4.035623909730721,4.053111336459563,4.292781749227846,5.044394119358453,4.20163386116965,4.5109619192773796,4.137503523749935
DGKA,6.207502459258789,6.207502459258789,6.261154672615572,6.429615964201735,6.035623909730721,6.529820946528695,6.026800059343715,6.348728154231077,6.04220656012069
MGST3,6.098032082960526,6.274261661257048,6.137503523749935,6.264911693074464,6.20163386116965,7.658211482751795,5.872828759534886,6.4110872267986005,6.451211111832329
SLC35F6,4.472487771462744,4.91169158187234,4.643856189774724,4.9354597478052895,4.584962500721156,4.817623257511431,4.329123596291566,4.78135971352466,4.683696454306515
MRPS18C,5.867896463992655,6.059614856297222,6.157852169141737,5.865423978313134,5.738767836800191,7.672425341971495,5.840463233869542,5.940166750482817,6.157852169141737
GPRIN3,3.1858665453113337,3.8278190246173196,3.4594316186372973,3.584962500721156,3.817623257511431,4.517275693209582,3.572889668420581,3.867896463992655,4.06177619758669
DSP,11.316847183602473,11.933321820732946,11.626165319904498,10.907641803665527,11.070791809423062,13.938568827143877,11.38316426063511,10.944712061043486,11.756973226165448
SAMM50,8.72451385311995,8.848622940429339,9.29920801838728,8.64745842645492,8.76487159073609,9.068778277985412,9.321928094887362,8.842350343413807,9.434628227636725
SDF2L1,7.918863237274595,8.154818109052105,8.45532722030456,7.876516946564999,8.144658242831882,8.459431618637296,8.62935662007961,8.03342300153745,8.741466986401146
PIP4K2A,8.810571634741146,8.857980995127573,9.118941072723507,8.857980995127573,8.768184324776927,9.199672344836364,8.974414589805527,8.857980995127573,9.167418145831737
SSR4,8.366322214245816,9.016808287686555,9.167418145831737,8.751544059089099,8.78135971352466,9.090112419664289,9.162391328756906,8.49585502688717,9.29232163280204
UROD,6.133399125417198,6.195741293246449,6.283551423174307,6.048759311919856,5.977279923499917,6.60584986719498,5.954196310386875,6.187846909439575,6.219168520462161
IRAK4,6.768184324776926,6.857980995127572,6.954196310386875,6.930737337562887,6.536052900240209,6.768184324776926,6.532940288372874,6.845490050944375,6.613236954716332
ATP11B,5.88508622529017,5.640967910449898,5.894817763307944,5.9092930858238235,5.4822029262959555,6.037821465434967,5.58796498888268,5.663913842115978,5.85049941375812
NDEL1,4.112700132749362,3.944858445807539,3.807354922057604,3.232660756790275,3.4329594072761065,3.776103988073164,3.523561956057013,3.84799690655495,3.807354922057604
WDR91,4.733354340613827,4.638073837180719,4.38543103719352,4.930737337562887,4.602884408718419,5.008988783227255,4.392317422778761,4.892391025913404,4.8875252707415875
KIAA1143,4.7114949066500875,4.584962500721156,4.986410935252045,4.738767836800191,4.270528942380718,0.0,4.666756591884804,4.9354597478052895,4.683696454306515
KIAA2013,6.496654082593496,6.583458910130768,6.807354922057604,6.429615964201735,6.518849828707692,8.417852514885897,6.50303064564116,6.368069876532083,6.6117625600648715
TMX4,4.104336659814735,4.255500733148386,4.472487771462744,4.285402218862249,4.536052900240209,3.925999418556223,3.733354340613827,4.399171093819823,4.343407822297814
DTL,5.357552004618084,5.303780748177103,5.692092375427572,5.405992359675837,5.507794640198696,3.817623257511431,5.392317422778761,5.727920454563199,5.475733430966398
SERPINB5,2.169925001442312,6.2630344058337934,2.867896463992655,2.9068905956085187,2.584962500721156,4.364572432295856,3.035623909730721,2.584962500721156,3.37851162325373
CALM1,8.603626344986193,8.848622940429339,9.677719641641009,9.129283016944967,9.377210530388552,10.33427328530719,9.531381460516313,8.804131021183318,10.66266837551754
NUCKS1,8.700439718141093,9.011227255423254,9.177419537989236,9.055282435501189,8.774787059601174,8.679480099505446,8.714245517666123,9.011227255423254,9.105908508571158
UBQLN4,5.236492618381302,5.442943495848728,5.529820946528695,5.526694845541976,5.157852169141737,4.694880192799191,5.371558862611963,5.638073837180719,5.529820946528695
SRCAP,5.035623909730721,5.429615964201735,5.329123596291566,4.990954860396993,4.990954860396993,5.213347281733441,5.205548911173033,5.469234793667656,5.361066488794321
HAGH,5.6865005271832185,5.79960542245267,5.872828759534886,5.536052900240209,5.554588851677638,6.002252451731379,5.581953750848818,5.581953750848818,6.283551423174307
UQCR10,4.285402218862249,5.129283016944966,5.388878338811989,5.24031432933371,5.1001366712854495,5.5668151540108965,5.7414669864011465,4.765534746362977,4.944858445807539
MIOS,3.8278190246173196,4.498250867527825,4.91169158187234,4.452858964713811,3.963474123974886,4.247927513443585,4.77082904603249,4.095924419998536,4.78135971352466
ACBD7,6.20945336562895,6.048759311919856,6.562242424221073,6.135452784185173,6.03342300153745,6.501439145158873,6.281698250098829,6.141596278383818,6.714245517666122
ITGB1BP1,4.8529975876133165,4.8875252707415875,4.224966365000275,4.760220946466509,4.655351828612554,4.949534933017012,4.638073837180719,4.958842675243241,4.802193216941825
TBC1D7,4.498250867527825,4.070389327891398,3.9541963103868754,4.38543103719352,4.19377174339668,4.700439718141092,4.053111336459563,4.472487771462744,4.314696525656286
LIAS,5.439623137557117,5.675251386050259,5.635173946674924,5.91169158187234,5.339850002884624,5.008988783227255,5.255500733148386,5.7114949066500875,5.87528859822269
GAPVD1,7.894817763307944,7.965784284662087,8.228818690495881,7.994353436858858,7.906890595608519,8.194756854422248,8.08214904135387,7.857980995127572,8.199672344836364
WDR82,8.312882955284355,8.348728154231077,8.721099188707186,8.422064766172813,8.266786540694902,8.599912842187127,8.651051691178928,8.344295907915816,8.810571634741146
RNF2,5.116863757690899,5.074676686294496,5.004501392234941,5.2890967024199895,5.205548911173033,5.3957483281790335,4.517275693209582,5.485426827170242,4.972692654004264
WDR11,7.426264754702098,7.6865005271832185,7.820178962415188,7.700439718141092,7.539158811108031,7.845490050944375,7.584962500721156,7.569855608330948,7.7073591320808825
SMPD2,3.1043366598147357,3.3074285251922473,3.4854268271702415,3.3074285251922473,3.137503523749935,0.0,3.1043366598147357,3.232660756790275,3.277984747299765
WASHC3,5.733354340613827,5.733354340613827,6.035623909730721,5.692092375427572,5.749534267669262,5.979568100095187,5.817623257511431,6.08533966935737,6.08533966935737
