"Gene"	"norm_19.C"	"norm_1.1ug.B"	"norm_1.A"	"norm_1.1ug.A"	"norm_19.A"	"norm_1.C"	"norm_19.B"	"norm_1.B"	"norm_1.1ug.C"
"KIAA1161"	3.40599235967584	4.07895134139482	3	3.37851162325373	3.49825086752783	3.83794324189103	3.71149490665009	4.12101540096137	3.30742852519225
"SDHA"	9.2336196767597	9.48179943166575	9.67771964164101	9.41151098801207	9.319672120947	9.82017896241519	9.67419226814568	9.35974956032233	9.76487159073609
"DYNLL1"	8.2045711442492	8.37503943134693	8.8008998999203	8.4757334309664	8.44294349584873	9.05256805080415	8.70043971814109	8.25738784269265	9.09803208296053
"SF3B4"	9.02236781302845	9.27146302790437	9.56414948998573	9.03066713624694	9.15987133677839	9.51372759595244	9.65463602852797	8.93957921431469	9.65999589242998
"IQSEC1"	8.20945336562895	8.48381577726426	8.40514146313634	8.45121111183233	8.3037807481771	8.58871463558226	8.06069593168755	8.56605403817109	8.4757334309664
"PHF5A"	7.89481776330794	8.08214904135387	8.50382573799575	8.14465824283188	8.14465824283188	9.00562454919388	8.67948009950545	7.98868468677217	8.56605403817109
"ANKRD54"	3	2.78659636189081	2.98185265328974	3.12101540096137	2.53605290024021	0	3.32192809488736	3.6667565918848	3.21723071622067
"HTATIP2"	8.25266543245025	8.4093909361377	8.73809225962049	8.29001884693262	8.38370429247405	8.84549005094438	8.68650052718322	7.96578428466209	8.81057163474115
"PDK1"	6.4446008137115	6.22496636500027	6.37155886261196	6.50462039240355	5.99095486039699	6.91886323727459	6.12928301694497	6.48542682717024	6.42794133250948
"CNTRL"	4.99095486039699	4.74416109557041	4.76553474636298	5.0746766862945	4.877744249949	5.41278152533848	4.74416109557041	5.22496636500027	5.10852445677817
"FRMD8"	3.94485844580754	3.94485844580754	4.27052894238072	3.81762325751143	3.92599941855622	0	3.59693514238723	4.25550073314839	3.75488750216347
"KDM4B"	5.40258575823259	5.48864353985378	5.5909612413426	5.83541884047548	5.38543103719352	5.84549005094437	5.15380533607904	5.73606362787181	5.5909612413426
"KHNYN"	5.70873904135958	5.74146698640115	5.94953493301701	5.87282875953489	5.82273014794452	6.34872815423108	5.51727569320958	6.05961485629722	5.95419631038687
"FOXP4"	5.08321336824898	4.6724253419715	4.5909612413426	4.43962313755712	4.03562390973072	4.30742852519225	4.24031432933371	4.73876783680019	4.73335434061383
"LAMTOR1"	5.05311133645956	5.20163386116965	5.5298209465287	4.92599941855622	5.23266075679027	6.19574129324645	5.18982455888002	5.10852445677817	5.50462039240355
"NMT2"	5.88264304936184	6.36457243229586	6.55151601762801	6.37851162325373	6.20554891117303	6.83289001416474	6.5894638929561	5.83794324189103	6.48058827023386
"CHMP6"	4.72246602447109	4.59693514238723	5.20163386116965	4.61470984411521	4.95884267524324	5.53294028837287	4.85798099512757	4.95419631038687	5.07895134139482
"LNP"	3.877744249949	4.57288966842058	4.39917109381982	4.19377174339668	4.06177619758669	4.62058641045188	4.11270013274936	4.05311133645956	4.80219321694183
"FLAD1"	5.94251450533924	5.90207357931074	5.80992886572143	5.89481776330794	5.41278152533848	4.49825086752783	5.46597446450407	5.84799690655495	5.8972404255748
"CDSN"	7.44294349584873	7.3037807481771	7.62935662007961	6.94251450533924	7.14974711950468	9.4655664048094	7.27612440527424	6.95419631038687	7.37503943134692
"NDUFV3"	5.57288966842058	5.59991284218713	5.83541884047548	5.53605290024021	5.5453506448223	6.09169983413681	5.77610398807316	5.91408609701272	5.93545974780529
"GSTK1"	6.20945336562895	6.84549005094437	6.85798099512757	6.55612281784117	6.5077946401987	7.21916852046216	6.95419631038687	6.11894107272351	7.19967234483636
"NFKBIE"	5.39231742277876	5.76553474636298	5.5668151540109	5.56071495447448	5.81249822533356	5.87282875953489	5.42290574261218	5.76818432477693	5.57591736111815
"MRPS21"	5.41616416473313	5.69209237542757	5.762880292917	5.74953426766926	5.57288966842058	5.93310047493137	5.41278152533848	5.49505552836802	5.60288440871842
"LRRC8D"	4.73876783680019	4.93545974780529	4.99548451887751	4.82273014794452	5.05311133645956	5.29278174922785	4.6724253419715	5.07895134139482	4.39917109381982
"RGP1"	5.27426166125705	4.84799690655495	4.71699089440494	5.03562390973072	4.90689059560852	5.4757334309664	4.85299758761332	5.24412594328373	5.49185309632967
"PNPLA8"	4.52356195605701	4.6667565918848	4.6724253419715	5.01346225980656	4.48542682717024	4.85798099512757	4.62643913669732	4.94016675048282	4.68929916053589
"RAP1A"	8.68299458368168	9.09275714091985	9.319672120947	9.07146236255662	8.95419631038687	9.29232163280204	9.26209484537018	8.96578428466209	9.45327063401062
"OXCT1"	9.43462822763673	9.59991284218713	9.80896417491926	9.60733031374961	9.467605550083	9.90388184573618	9.76983784362944	9.54109661534952	9.98156728190301
"AP2A2"	7.27612440527424	7.36632221424582	7.68650052718322	7.35755200461808	7.34872815423108	8.12928301694497	7.6724253419715	7.5077946401987	7.91288933622996
"SLBP"	8.14465824283188	8.45532722030456	8.62570884306447	8.43462822763673	8.21916852046216	7.89481776330794	8.35314682549808	8.55458885167764	8.49185309632967
"DDT"	5.31831684133498	5.57893871309339	5.70321146739115	5.5298209465287	5.35755200461808	4.08746284125034	5.25171909260596	5.65248649491816	5.54843662469604
"MBNL3"	6.7279204545632	6.93073733756289	7.14974711950468	6.71424551766612	6.82017896241519	7.17990909001493	6.95419631038687	6.83289001416474	7.24792751344359
"KIDINS220"	5.72519581722666	6.60584986719498	6.78135971352466	6.38370429247405	6.44294349584873	7	6.7279204545632	6.0746766862945	7
"MEX3C"	5.58195375084882	5.75755668893945	5.86294724802092	5.82527683005487	5.80992886572143	5.91886323727459	5.5453506448223	5.95419631038687	5.66106547980695
"MGAT2"	7.27612440527424	7.29462074889163	7.63662462054365	7.37503943134692	7.29462074889163	7.85174904141606	7.44294349584873	7.31288295528436	7.96578428466209
"DCP1B"	4.98641093525204	5.27426166125705	5.3327079336406	5.0703893278914	5.27426166125705	4.14567745519564	5	5.40599235967584	5.13750352374993
"DMKN"	5.64385618977472	5.2667865406949	5.97727992349992	5.14567745519564	5.51096191927738	8.07146236255662	5.96347412397489	5.27052894238072	5.97269265400426
"CD84"	3.29278174922785	3.16992500144231	3.12101540096137	3.33628338786443	3.01792190799726	0	2.58496250072116	3.51096191927738	2.74416109557041
"ERCC4"	3.82781902461732	3.4594316186373	3.8972404255748	3.58496250072116	3.23266075679027	0	2.96347412397489	3.18586654531133	3.56071495447448
"LSP1"	9.87190523765919	10.1935253605012	10.0914353863236	10.0375469539622	9.75655632252409	9.84549005094438	9.72962074355304	10.1433832139898	10.1045987535644
"PPIG"	8.67948009950545	8.93663793900257	9.21674585819531	8.81378119121704	8.82336724004623	9.1548181090521	9.22641219278879	8.61470984411521	9.48179943166575
"MAP4K2"	4.70043971814109	4.85299758761332	4.83289001416474	4.73335434061383	4.96809075204526	5.46270675067016	4.4262647547021	5.01792190799726	5.01792190799726
"ARG1"	5.22881869049588	5.10852445677817	5.57893871309339	5.04439411935845	5.25927248703759	8.02236781302845	5.67525138605026	5.03562390973072	6.00450139223494
"FAM134A"	4.16188768237689	4.5668151540109	4.35049724708413	4.4262647547021	4.82781902461732	4.47248777146274	3.97269265400426	4.8073549220576	4.0703893278914
"PPP6R2"	5.82527683005487	5.97498811199193	6.04220656012069	5.78659636189081	5.72246602447109	6.16992500144231	5.51096191927738	5.8073549220576	5.95419631038687
"IVNS1ABP"	4.86294724802092	5.15785216914174	5.18586654531133	5.09169983413681	4.93073733756289	5.0746766862945	4.8073549220576	5.35755200461808	5.02680005934372
"PTMS"	5.51096191927738	5.81762325751143	5.9518675043269	5.94251450533924	5.71424551766612	5.12515513132229	5.63226821549951	6.04439411935845	5.66959375118833
"FAM175A"	6.70043971814109	6.90689059560852	6.74146698640115	6.82017896241519	6.7279204545632	7.18982455888002	6.65105169117893	7.03342300153745	6.8073549220576
"IQCB1"	5.46923479366766	5.40599235967584	5.16591193893569	5.59395128394841	5.41278152533848	6.04001567884788	5.25927248703759	5.74146698640115	5.2364926183813
"FRRS1"	3.6667565918848	4.04439411935845	3.97269265400426	4.35755200461808	4.22496636500027	3.98185265328974	3.36457243229586	3.84799690655495	4.00898878322726
"AEBP2"	4.29278174922785	4.30742852519225	4.0703893278914	3.8073549220576	3.82781902461732	4.80219321694183	4.03562390973072	4.34340782229781	4.34340782229781
"PGK1"	12.3720488252728	12.577192765687	12.8319009861964	12.7484025283982	12.4333246267159	12.5070513022479	12.5700928741881	12.752589717641	12.5912885792461
"RPL18A"	8.467605550083	8.64745842645492	9.3264294871223	8.56224242422107	8.66177809777199	8.98299357469431	9.56414948998573	8.2667865406949	9.2667865406949
"POF1B"	5.63226821549951	7.43462822763672	5.94953493301701	4.78659636189081	5.03562390973072	8.58496250072116	5.99548451887751	5.38887833881199	6.27052894238072
"ITPR1"	3.91647664443772	3.86789646399265	4.03562390973072	4.05311133645956	4.29278174922785	5.04439411935845	4.20163386116965	4.51096191927738	4.13750352374993
"DGKA"	6.20750245925879	6.20750245925879	6.26115467261557	6.42961596420174	6.03562390973072	6.5298209465287	6.02680005934372	6.34872815423108	6.04220656012069
"MGST3"	6.09803208296053	6.27426166125705	6.13750352374993	6.26491169307446	6.20163386116965	7.65821148275179	5.87282875953489	6.4110872267986	6.45121111183233
"SLC35F6"	4.47248777146274	4.91169158187234	4.64385618977472	4.93545974780529	4.58496250072116	4.81762325751143	4.32912359629157	4.78135971352466	4.68369645430652
"MRPS18C"	5.86789646399265	6.05961485629722	6.15785216914174	5.86542397831313	5.73876783680019	7.6724253419715	5.84046323386954	5.94016675048282	6.15785216914174
"GPRIN3"	3.18586654531133	3.82781902461732	3.4594316186373	3.58496250072116	3.81762325751143	4.51727569320958	3.57288966842058	3.86789646399265	4.06177619758669
"DSP"	11.3168471836025	11.9333218207329	11.6261653199045	10.9076418036655	11.0707918094231	13.9385688271439	11.3831642606351	10.9447120610435	11.7569732261654
"SAMM50"	8.72451385311995	8.84862294042934	9.29920801838728	8.64745842645492	8.76487159073609	9.06877827798541	9.32192809488736	8.84235034341381	9.43462822763673
"SDF2L1"	7.91886323727459	8.1548181090521	8.45532722030456	7.876516946565	8.14465824283188	8.4594316186373	8.62935662007961	8.03342300153745	8.74146698640115
"PIP4K2A"	8.81057163474115	8.85798099512757	9.11894107272351	8.85798099512757	8.76818432477693	9.19967234483636	8.97441458980553	8.85798099512757	9.16741814583174
"SSR4"	8.36632221424582	9.01680828768655	9.16741814583174	8.7515440590891	8.78135971352466	9.09011241966429	9.16239132875691	8.49585502688717	9.29232163280204
"UROD"	6.1333991254172	6.19574129324645	6.28355142317431	6.04875931191986	5.97727992349992	6.60584986719498	5.95419631038687	6.18784690943957	6.21916852046216
"IRAK4"	6.76818432477693	6.85798099512757	6.95419631038687	6.93073733756289	6.53605290024021	6.76818432477693	6.53294028837287	6.84549005094437	6.61323695471633
"ATP11B"	5.88508622529017	5.6409679104499	5.89481776330794	5.90929308582382	5.48220292629596	6.03782146543497	5.58796498888268	5.66391384211598	5.85049941375812
"NDEL1"	4.11270013274936	3.94485844580754	3.8073549220576	3.23266075679027	3.43295940727611	3.77610398807316	3.52356195605701	3.84799690655495	3.8073549220576
"WDR91"	4.73335434061383	4.63807383718072	4.38543103719352	4.93073733756289	4.60288440871842	5.00898878322726	4.39231742277876	4.8923910259134	4.88752527074159
"KIAA1143"	4.71149490665009	4.58496250072116	4.98641093525204	4.73876783680019	4.27052894238072	0	4.6667565918848	4.93545974780529	4.68369645430652
"KIAA2013"	6.4966540825935	6.58345891013077	6.8073549220576	6.42961596420174	6.51884982870769	8.4178525148859	6.50303064564116	6.36806987653208	6.61176256006487
"TMX4"	4.10433665981474	4.25550073314839	4.47248777146274	4.28540221886225	4.53605290024021	3.92599941855622	3.73335434061383	4.39917109381982	4.34340782229781
"DTL"	5.35755200461808	5.3037807481771	5.69209237542757	5.40599235967584	5.5077946401987	3.81762325751143	5.39231742277876	5.7279204545632	5.4757334309664
"SERPINB5"	2.16992500144231	6.26303440583379	2.86789646399265	2.90689059560852	2.58496250072116	4.36457243229586	3.03562390973072	2.58496250072116	3.37851162325373
"CALM1"	8.60362634498619	8.84862294042934	9.67771964164101	9.12928301694497	9.37721053038855	10.3342732853072	9.53138146051631	8.80413102118332	10.6626683755175
"NUCKS1"	8.70043971814109	9.01122725542325	9.17741953798924	9.05528243550119	8.77478705960117	8.67948009950545	8.71424551766612	9.01122725542325	9.10590850857116
"UBQLN4"	5.2364926183813	5.44294349584873	5.5298209465287	5.52669484554198	5.15785216914174	4.69488019279919	5.37155886261196	5.63807383718072	5.5298209465287
"SRCAP"	5.03562390973072	5.42961596420174	5.32912359629157	4.99095486039699	4.99095486039699	5.21334728173344	5.20554891117303	5.46923479366766	5.36106648879432
"HAGH"	5.68650052718322	5.79960542245267	5.87282875953489	5.53605290024021	5.55458885167764	6.00225245173138	5.58195375084882	5.58195375084882	6.28355142317431
"UQCR10"	4.28540221886225	5.12928301694497	5.38887833881199	5.24031432933371	5.10013667128545	5.5668151540109	5.74146698640115	4.76553474636298	4.94485844580754
"MIOS"	3.82781902461732	4.49825086752783	4.91169158187234	4.45285896471381	3.96347412397489	4.24792751344359	4.77082904603249	4.09592441999854	4.78135971352466
"ACBD7"	6.20945336562895	6.04875931191986	6.56224242422107	6.13545278418517	6.03342300153745	6.50143914515887	6.28169825009883	6.14159627838382	6.71424551766612
"ITGB1BP1"	4.85299758761332	4.88752527074159	4.22496636500027	4.76022094646651	4.65535182861255	4.94953493301701	4.63807383718072	4.95884267524324	4.80219321694183
"TBC1D7"	4.49825086752783	4.0703893278914	3.95419631038688	4.38543103719352	4.19377174339668	4.70043971814109	4.05311133645956	4.47248777146274	4.31469652565629
"LIAS"	5.43962313755712	5.67525138605026	5.63517394667492	5.91169158187234	5.33985000288462	5.00898878322726	5.25550073314839	5.71149490665009	5.87528859822269
"GAPVD1"	7.89481776330794	7.96578428466209	8.22881869049588	7.99435343685886	7.90689059560852	8.19475685442225	8.08214904135387	7.85798099512757	8.19967234483636
"WDR82"	8.31288295528435	8.34872815423108	8.72109918870719	8.42206476617281	8.2667865406949	8.59991284218713	8.65105169117893	8.34429590791582	8.81057163474115
"RNF2"	5.1168637576909	5.0746766862945	5.00450139223494	5.28909670241999	5.20554891117303	5.39574832817903	4.51727569320958	5.48542682717024	4.97269265400426
"WDR11"	7.4262647547021	7.68650052718322	7.82017896241519	7.70043971814109	7.53915881110803	7.84549005094437	7.58496250072116	7.56985560833095	7.70735913208088
"SMPD2"	3.10433665981474	3.30742852519225	3.48542682717024	3.30742852519225	3.13750352374994	0	3.10433665981474	3.23266075679027	3.27798474729977
"WASHC3"	5.73335434061383	5.73335434061383	6.03562390973072	5.69209237542757	5.74953426766926	5.97956810009519	5.81762325751143	6.08533966935737	6.08533966935737
"F13A1"	3.65535182861255	3.98185265328974	3.54843662469604	4.62643913669732	4.22496636500027	4.36457243229586	3.70043971814109	3.97269265400426	3.877744249949
"FAM96A"	3.0703893278914	2.4594316186373	2.94485844580754	2.35049724708413	2.72246602447109	0	2.65535182861255	3.01792190799726	3.13750352374994
"DCAF5"	4.38543103719352	4.34340782229781	4.57288966842058	4.20163386116965	4.30012372456901	4.46597446450407	4.22496636500027	4.5909612413426	4.21723071622067
"PPP6C"	9.37503943134693	9.29001884693262	9.92184093707449	9.39016895620018	9.31288295528435	9.65642486327778	9.90839262077375	9.35755200461808	9.75488750216347
"MRPL12"	5.37851162325373	5.3819754785573	5.33985000288462	5.3110671022556	5.14159627838382	5.68369645430652	4.90207357931074	5.4093909361377	5.14567745519564
"NTMT1"	6.24412594328373	6.22110372536788	6.58345891013077	6.30924896081662	6.30560578958543	7.07681559705083	6.54843662469604	6.30924896081662	6.61765111942733
"NDUFS7"	6.19967234483636	6.83289001416474	7.04439411935845	6.78135971352466	6.62497817956904	6.90689059560852	6.76818432477693	6.54225804976692	7.17990909001493
"GIT1"	6.11270013274936	6.21529030565123	6.44625622988956	6.03342300153745	6.1168637576909	6.39403389536778	6.02014657311178	6.19967234483636	6.0746766862945
"LENG1"	8.01680828768655	7.93663793900257	7.93073733756289	7.85798099512757	7.67948009950545	8.11374216604919	7.76155123244448	8.0389189892923	8.02790599656988
"ELOF1"	6.12308675098106	6.11478344724985	5.91169158187234	5.91408609701272	5.83541884047548	6.51884982870769	5.95652136333312	6.23457795978457	6.16188768237689
"CASP6"	8.26209484537018	8.28540221886225	8.62935662007961	8.38370429247405	8.16490692667569	8.54303182025524	8.32192809488736	8.37068740680722	8.64745842645492
"ARFIP2"	6.04001567884788	6.13955135239879	6.06177619758669	6.05961485629722	6.3110671022556	6.38370429247405	6.08108392868763	6.35931031689044	6.03562390973072
"PATZ1"	5.14567745519564	4.73876783680019	5.14159627838382	4.76022094646651	5.1168637576909	5.39231742277876	4.60288440871842	5.39231742277876	5.03121873061072
"ZNF384"	6.23840473932508	6.19967234483636	5.95652136333312	5.96578428466209	5.75488750216347	6.09803208296053	5.82527683005487	6.15987133677839	6.15987133677839
"ALG8"	6.44790974874208	6.8703647195834	6.21916852046216	6.82017896241519	6.68650052718322	6.82017896241519	6.23840473932508	6.71424551766612	6.456149034648
